obs,time,deployment,conductivity,ctd_time,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temperature,ctdmo_seawater_pressure,ctdmo_seawater_temperature,ctdmo_seawater_conductivity,practical_salinity,density,ctdmo_seawater_pressure_qc_executed,ctdmo_seawater_pressure_qc_results,ctdmo_seawater_temperature_qc_executed,ctdmo_seawater_temperature_qc_results,ctdmo_seawater_conductivity_qc_executed,ctdmo_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
0,3669926401.0,2,378409,514252801,3718258294.17,3718258294.22,3669926401.0,0.0,internal_timestamp,26911,136465,1511.3410252,3.6465,3.28409,34.9269966678,1034.70679266,29,29,29,29,29,13,29,13,29,29,59.94358,-39.57372
1,3669926851.0,2,378401,514253251,3718258294.17,3718258294.22,3669926851.0,0.0,internal_timestamp,26915,136454,1511.59160276,3.6454,3.28401,34.9270862686,1034.70814628,29,29,29,29,29,13,29,13,29,29,59.94358,-39.57372
2,3669927301.0,2,378397,514253701,3718258294.17,3718258294.21,3669927301.0,0.0,internal_timestamp,26926,136450,1512.28069105,3.645,3.28397,34.9266944534,1034.71100754,29,29,29,29,29,13,29,13,29,29,59.94358,-39.57372
3,3669927751.0,2,378403,514254151,3718258294.17,3718258294.21,3669927751.0,0.0,internal_timestamp,26934,136449,1512.78184618,3.6449,3.28403,34.9272631081,1034.71373227,29,29,29,29,29,13,29,13,29,29,59.94358,-39.57372
4,3669928201.0,2,378397,514254601,3718258294.17,3718258294.22,3669928201.0,0.0,internal_timestamp,26914,136451,1511.52895837,3.6451,3.28397,34.9269600543,1034.70780529,29,29,29,29,29,13,29,13,29,29,59.94358,-39.57372
5,3669928651.0,2,378423,514255051,3718258294.17,3718258294.22,3669928651.0,0.0,internal_timestamp,26933,136472,1512.71920179,3.6472,3.28423,34.9272355732,1034.71311189,29,29,29,29,29,13,29,13,29,29,59.94358,-39.57372
6,3669929101.0,2,378396,514255501,3718258294.17,3718258294.22,3669929101.0,0.0,internal_timestamp,26924,136439,1512.15540227,3.6439,3.28396,34.9277985864,1034.711459,29,29,29,29,29,13,29,13,29,29,59.94358,-39.57372
7,3669929551.0,2,378386,514255951,3718258294.17,3718258294.22,3669929551.0,0.0,internal_timestamp,26923,136434,1512.09275788,3.6434,3.28386,34.9271728391,1034.71075335,29,29,29,29,29,13,29,13,29,29,59.94358,-39.57372
8,3669930001.0,2,378361,514256401,3718258294.17,3718258294.22,3669930001.0,0.0,internal_timestamp,26929,136403,1512.46862422,3.6403,3.28361,34.9272976517,1034.71297516,29,29,29,29,29,13,29,13,29,29,59.94358,-39.57372
9,3669930451.0,2,378357,514256851,3718258294.17,3718258294.22,3669930451.0,0.0,internal_timestamp,26912,136398,1511.40366959,3.6398,3.28357,34.9278773661,1034.70868625,29,29,29,29,29,13,29,13,29,29,59.94358,-39.57372
10,3669930901.0,2,378365,514257301,3718258294.18,3718258294.22,3669930901.0,0.0,internal_timestamp,26905,136414,1510.96515885,3.6414,3.28365,34.9273529614,1034.70607349,29,29,29,29,29,13,29,13,29,29,59.94358,-39.57372
11,3669931351.0,2,378336,514257751,3718258294.18,3718258294.22,3669931351.0,0.0,internal_timestamp,26906,136376,1511.02780324,3.6376,3.28336,34.9278973366,1034.70730506,29,29,29,29,29,13,29,13,29,29,59.94358,-39.57372
12,3669931801.0,2,378342,514258201,3718258294.18,3718258294.22,3669931801.0,0.0,internal_timestamp,26914,136376,1511.52895837,3.6376,3.28342,34.9283605403,1034.70993345,29,29,29,29,29,13,29,13,29,29,59.94358,-39.57372
13,3669932251.0,2,378352,514258651,3718258294.18,3718258294.22,3669932251.0,0.0,internal_timestamp,26888,136397,1509.90020421,3.6397,3.28352,34.9281331314,1034.70210636,29,29,29,29,29,13,29,13,29,29,59.94358,-39.57372
14,3669932701.0,2,378355,514259101,3718258294.18,3718258294.22,3669932701.0,0.0,internal_timestamp,26913,136393,1511.46631398,3.6393,3.28355,34.9281372014,1034.70924188,29,29,29,29,29,13,29,13,29,29,59.94358,-39.57372
15,3669933151.0,2,378335,514259551,3718258294.18,3718258294.22,3669933151.0,0.0,internal_timestamp,26919,136373,1511.84218032,3.6373,3.28335,34.9276933324,1034.71086633,29,29,29,29,29,13,29,13,29,29,59.94358,-39.57372
16,3669933601.0,2,378320,514260001,3718258294.18,3718258294.22,3669933601.0,0.0,internal_timestamp,26903,136357,1510.83987007,3.6357,3.2832,34.9281001111,1034.70687545,29,29,29,29,29,13,29,13,29,29,59.94358,-39.57372
17,3669934051.0,2,378292,514260451,3718258294.18,3718258294.22,3669934051.0,0.0,internal_timestamp,26892,136329,1510.15078178,3.6329,3.28292,34.9280787429,1034.70412831,29,29,29,29,29,13,29,13,29,29,59.94358,-39.57372
18,3669934501.0,2,378294,514260901,3718258294.18,3718258294.22,3669934501.0,0.0,internal_timestamp,26929,136321,1512.46862422,3.6321,3.28294,34.9280152352,1034.71466304,29,29,29,29,29,13,29,13,29,29,59.94358,-39.57372
19,3669934951.0,2,378286,514261351,3718258294.18,3718258294.22,3669934951.0,0.0,internal_timestamp,26909,136318,1511.21573641,3.6318,3.28286,34.9280029272,1034.70903243,29,29,29,29,29,13,29,13,29,29,59.94358,-39.57372
20,3669935401.0,2,378286,514261801,3718258294.18,3718258294.22,3669935401.0,0.0,internal_timestamp,26921,136311,1511.9674691,3.6311,3.28286,34.9283704582,1034.71281416,29,29,29,29,29,13,29,13,29,29,59.94358,-39.57372
21,3669935851.0,2,378279,514262251,3718258294.18,3718258294.22,3669935851.0,0.0,internal_timestamp,26910,136307,1511.2783808,3.6307,3.28279,34.9283037119,1034.70970243,29,29,29,29,29,13,29,13,29,29,59.94358,-39.57372
22,3669936301.0,2,378277,514262701,3718258294.18,3718258294.22,3669936301.0,0.0,internal_timestamp,26918,136301,1511.77953593,3.6301,3.28277,34.9284525235,1034.71216634,29,29,29,29,29,13,29,13,29,29,59.94358,-39.57372
