obs,time,deployment,conductivity,ctd_time,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temperature,ctdmo_seawater_pressure,ctdmo_seawater_temperature,ctdmo_seawater_conductivity,practical_salinity,density,ctdmo_seawater_pressure_qc_executed,ctdmo_seawater_pressure_qc_results,ctdmo_seawater_temperature_qc_executed,ctdmo_seawater_temperature_qc_results,ctdmo_seawater_conductivity_qc_executed,ctdmo_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
0,3672345601.0,2,378019,516672001,3718258415.13,3718258415.14,3672345601.0,0.0,internal_timestamp,26629,136169,1493.67530707,3.6169,3.28019,34.9207625442,1034.62609797,29,29,29,29,29,13,29,29,29,29,59.94358,-39.57372
1,3672346051.0,2,378032,516672451,3718258415.13,3718258415.14,3672346051.0,0.0,internal_timestamp,26641,136176,1494.42703976,3.6176,3.28032,34.9211925376,1034.62973885,29,29,29,29,29,13,29,29,29,29,59.94358,-39.57372
2,3672346501.0,2,378107,516672901,3718258415.13,3718258415.14,3672346501.0,0.0,internal_timestamp,26633,136256,1493.92588463,3.6256,3.28107,34.9218840992,1034.62692363,29,29,29,29,29,13,29,29,29,29,59.94358,-39.57372
3,3672346951.0,2,378112,516673351,3718258415.14,3718258415.14,3672346951.0,0.0,internal_timestamp,26641,136253,1494.42703976,3.6253,3.28112,34.922545408,1034.62974958,29,29,29,29,29,13,29,29,29,29,59.94358,-39.57372
4,3672347401.0,2,378142,516673801,3718258415.14,3718258415.14,3672347401.0,0.0,internal_timestamp,26629,136285,1493.67530707,3.6285,3.28142,34.9230943777,1034.62634482,29,29,29,29,29,13,29,29,29,29,59.94358,-39.57372
5,3672347851.0,2,378148,516674251,3718258415.14,3718258415.14,3672347851.0,0.0,internal_timestamp,26662,136284,1495.74257196,3.6284,3.28148,34.9228885027,1034.63554289,29,29,29,29,29,13,29,29,29,29,59.94358,-39.57372
6,3672348301.0,2,378149,516674701,3718258415.14,3718258415.14,3672348301.0,0.0,internal_timestamp,26673,136283,1496.43166025,3.6283,3.28149,34.9227717885,1034.63858019,29,29,29,29,29,13,29,29,29,29,59.94358,-39.57372
7,3672348751.0,2,378068,516675151,3718258415.14,3718258415.14,3672348751.0,0.0,internal_timestamp,26661,136214,1495.67992757,3.6214,3.28068,34.9208281265,1034.63459838,29,29,29,29,29,13,29,29,29,29,59.94358,-39.57372
8,3672349201.0,2,378080,516675601,3718258415.14,3718258415.15,3672349201.0,0.0,internal_timestamp,26686,136217,1497.24603733,3.6217,3.2808,34.9211590553,1034.64189757,29,29,29,29,29,13,29,29,29,29,59.94358,-39.57372
9,3672349651.0,2,378088,516676051,3718258415.14,3718258415.15,3672349651.0,0.0,internal_timestamp,26702,136221,1498.24834758,3.6221,3.28088,34.9211892539,1034.64639792,29,29,29,29,29,13,29,29,29,29,59.94358,-39.57372
