obs,time,deployment,conductivity,ctd_time,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temperature,ctdmo_seawater_pressure,ctdmo_seawater_temperature,ctdmo_seawater_conductivity,practical_salinity,density,ctdmo_seawater_pressure_qc_executed,ctdmo_seawater_pressure_qc_results,ctdmo_seawater_temperature_qc_executed,ctdmo_seawater_temperature_qc_results,ctdmo_seawater_conductivity_qc_executed,ctdmo_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
3754,3677161501.0,3,374105,521487901,3718311093.26,3718311093.33,3677161501.0,0.0,internal_timestamp,12551,136292,611.767577364,3.6292,3.24105,34.8937732069,1030.57850684,29,29,29,29,29,29,29,29,29,29,59.9341,-39.4673
3755,3677161951.0,3,373859,521488351,3718311093.26,3718311093.33,3677161951.0,0.0,internal_timestamp,10723,136570,497.253631498,3.657,3.23859,34.8957378514,1030.0487716,29,29,29,29,29,29,29,29,29,29,59.9341,-39.4673
3756,3677162401.0,3,374475,521488801,3718311093.26,3718311093.33,3677162401.0,0.0,internal_timestamp,15250,135909,780.844787371,3.5909,3.24475,34.8896128173,1031.35727831,29,29,29,29,29,29,29,29,29,29,59.9341,-39.4673
3757,3677162851.0,3,374955,521489251,3718311093.26,3718311093.33,3677162851.0,0.0,internal_timestamp,19068,135324,1020.02107037,3.5324,3.24955,34.8848665311,1032.45607421,29,29,29,29,29,29,29,29,29,29,59.9341,-39.4673
3758,3677163301.0,3,375389,521489701,3718311093.26,3718311093.32,3677163301.0,0.0,internal_timestamp,22260,134907,1219.9819649,3.4907,3.25389,34.878694222,1033.36829201,29,29,29,29,29,29,29,29,29,29,59.9341,-39.4673
3759,3677163751.0,3,376353,521490151,3718311093.26,3718311093.32,3677163751.0,0.0,internal_timestamp,24875,135212,1383.7970461,3.5212,3.26353,34.8787113713,1034.10843441,29,29,29,29,29,29,29,29,29,29,59.9341,-39.4673
3760,3677164201.0,3,378277,521490601,3718311093.26,3718311093.32,3677164201.0,0.0,internal_timestamp,26280,136601,1471.81241478,3.6601,3.28277,34.9165557512,1034.51803832,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
3761,3677164651.0,3,378614,521491051,3718311093.26,3718311093.32,3677164651.0,0.0,internal_timestamp,26795,136760,1504.0742759,3.676,3.28614,34.9237317131,1034.66734178,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
3762,3677165101.0,3,378807,521491501,3718311093.26,3718311093.32,3677165101.0,0.0,internal_timestamp,26951,136884,1513.84680082,3.6884,3.28807,34.9286690292,1034.71366681,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
3763,3677165551.0,3,378827,521491951,3718311093.26,3718311093.32,3677165551.0,0.0,internal_timestamp,26983,136897,1515.85142131,3.6897,3.28827,34.9286757503,1034.72254902,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
3764,3677166001.0,3,378831,521492401,3718311093.26,3718311093.32,3677166001.0,0.0,internal_timestamp,26981,136897,1515.72613253,3.6897,3.28831,34.9292106317,1034.72240281,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
3765,3677166451.0,3,378823,521492851,3718311093.26,3718311093.32,3677166451.0,0.0,internal_timestamp,26993,136888,1516.47786522,3.6888,3.28823,34.9288428066,1034.72563407,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
3766,3677166901.0,3,378786,521493301,3718311093.27,3718311093.32,3677166901.0,0.0,internal_timestamp,26999,136850,1516.85373156,3.685,3.28786,34.9282877132,1034.72741995,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
3767,3677167351.0,3,378713,521493751,3718311093.26,3718311093.33,3677167351.0,0.0,internal_timestamp,26980,136792,1515.66348814,3.6792,3.28713,34.926354369,1034.72132432,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
3768,3677167801.0,3,378723,521494201,3718311093.26,3718311093.33,3677167801.0,0.0,internal_timestamp,26999,136793,1516.85373156,3.6793,3.28723,34.926845218,1034.72707293,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
3769,3677168251.0,3,378699,521494651,3718311093.27,3718311093.33,3677168251.0,0.0,internal_timestamp,26990,136778,1516.28993205,3.6778,3.28699,34.9258654287,1034.72396343,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
3770,3677168701.0,3,378700,521495101,3718311093.27,3718311093.33,3677168701.0,0.0,internal_timestamp,27004,136775,1517.16695351,3.6775,3.287,34.9258677111,1034.72796865,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
3771,3677169151.0,3,378748,521495551,3718311093.27,3718311093.33,3677169151.0,0.0,internal_timestamp,26998,136815,1516.79108717,3.6815,3.28748,34.9275138879,1034.72701175,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
3772,3677169601.0,3,378737,521496001,3718311093.27,3718311093.33,3677169601.0,0.0,internal_timestamp,26983,136807,1515.85142131,3.6807,3.28737,34.9275193841,1034.72288116,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
3773,3677170051.0,3,378755,521496451,3718311093.27,3718311093.33,3677170051.0,0.0,internal_timestamp,26991,136824,1516.35257644,3.6824,3.28755,34.9276091486,1034.72498155,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
3774,3677170501.0,3,378803,521496901,3718311093.27,3718311093.33,3677170501.0,0.0,internal_timestamp,26987,136868,1516.10199887,3.6868,3.28803,34.9287712189,1034.72415549,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
3775,3677170951.0,3,378836,521497351,3718311093.27,3718311093.33,3677170951.0,0.0,internal_timestamp,26993,136897,1516.47786522,3.6897,3.28836,34.9294314957,1034.72597205,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
3776,3677171401.0,3,378818,521497801,3718311093.27,3718311093.33,3677171401.0,0.0,internal_timestamp,26990,136880,1516.28993205,3.688,3.28818,34.929187561,1034.72516589,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
3777,3677171851.0,3,378813,521498251,3718311093.27,3718311093.33,3677171851.0,0.0,internal_timestamp,26996,136871,1516.66579839,3.6871,3.28813,34.9293598531,1034.72712307,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
3778,3677172301.0,3,378780,521498701,3718311093.27,3718311093.33,3677172301.0,0.0,internal_timestamp,26991,136846,1516.35257644,3.6846,3.2878,34.9282467737,1034.72517895,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
3779,3677172751.0,3,378749,521499151,3718311093.27,3718311093.33,3677172751.0,0.0,internal_timestamp,26993,136820,1516.47786522,3.682,3.28749,34.9272593603,1034.72532812,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
3780,3677173201.0,3,378720,521499601,3718311093.27,3718311093.33,3677173201.0,0.0,internal_timestamp,26973,136805,1515.22497741,3.6805,3.2872,34.9260278992,1034.71890804,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
3781,3677173651.0,3,378691,521500051,3718311093.27,3718311093.33,3677173651.0,0.0,internal_timestamp,26994,136772,1516.54050961,3.6772,3.28691,34.9254280614,1034.72483481,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
3782,3677174101.0,3,378696,521500501,3718311093.27,3718311093.33,3677174101.0,0.0,internal_timestamp,27011,136766,1517.60546425,3.6766,3.28696,34.926127324,1034.7302774,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
3783,3677174551.0,3,378688,521500951,3718311093.27,3718311093.33,3677174551.0,0.0,internal_timestamp,26960,136779,1514.41060033,3.6779,3.28688,34.9253851303,1034.71508223,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
