obs,time,deployment,conductivity,ctd_time,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temperature,ctdmo_seawater_pressure,ctdmo_seawater_temperature,ctdmo_seawater_conductivity,practical_salinity,density,ctdmo_seawater_pressure_qc_executed,ctdmo_seawater_pressure_qc_results,ctdmo_seawater_temperature_qc_executed,ctdmo_seawater_temperature_qc_results,ctdmo_seawater_conductivity_qc_executed,ctdmo_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
0,3665088001.0,2,376756,509414401,3718258283.84,3718258283.85,3665088001.0,0.0,internal_timestamp,26355,134765,1476.51074407,3.4765,3.26756,34.9277024296,1034.57293002,29,29,29,29,29,13,29,29,29,29,59.94358,-39.57372
1,3665088451.0,2,376834,509414851,3718258283.84,3718258283.85,3665088451.0,0.0,internal_timestamp,26320,134857,1474.3181904,3.4857,3.26834,34.9283354886,1034.56226464,29,29,29,29,29,13,29,29,29,29,59.94358,-39.57372
2,3665088901.0,2,376851,509415301,3718258283.84,3718258283.85,3665088901.0,0.0,internal_timestamp,26292,134886,1472.56414746,3.4886,3.26851,34.9281610669,1034.55379778,29,29,29,29,29,13,29,29,29,29,59.94358,-39.57372
3,3665089351.0,2,376823,509415751,3718258283.84,3718258283.85,3665089351.0,0.0,internal_timestamp,26294,134851,1472.68943625,3.4851,3.26823,34.9284722321,1034.55508054,29,29,29,29,29,13,29,29,29,29,59.94358,-39.57372
4,3665089801.0,2,376840,509416201,3718258283.84,3718258283.85,3665089801.0,0.0,internal_timestamp,26266,134884,1470.93539331,3.4884,3.2684,34.9278745398,1034.54622713,29,29,29,29,29,13,29,29,29,29,59.94358,-39.57372
5,3665090251.0,2,376807,509416651,3718258283.84,3718258283.85,3665090251.0,0.0,internal_timestamp,26239,134855,1469.24399477,3.4855,3.26807,34.9278597883,1034.53894944,29,29,29,29,29,13,29,29,29,29,59.94358,-39.57372
6,3665090701.0,2,376811,509417101,3718258283.84,3718258283.85,3665090701.0,0.0,internal_timestamp,26228,134868,1468.55490647,3.4868,3.26811,34.9273026067,1034.53521745,29,29,29,29,29,13,29,29,29,29,59.94358,-39.57372
7,3665091151.0,2,376811,509417551,3718258283.84,3718258283.85,3665091151.0,0.0,internal_timestamp,26222,134858,1468.17904013,3.4858,3.26811,34.928548166,1034.53462907,29,29,29,29,29,13,29,29,29,29,59.94358,-39.57372
8,3665091601.0,2,376750,509418001,3718258283.84,3718258283.85,3665091601.0,0.0,internal_timestamp,26189,134802,1466.11177524,3.4802,3.2675,34.9282472335,1034.52578707,29,29,29,29,29,13,29,29,29,29,59.94358,-39.57372
9,3665092051.0,2,376811,509418451,3718258283.84,3718258283.85,3665092051.0,0.0,internal_timestamp,26157,134880,1464.10715474,3.488,3.26811,34.9282463781,1034.51566263,29,29,29,29,29,13,29,29,29,29,59.94358,-39.57372
10,3665092501.0,2,376783,509418901,3718258283.84,3718258283.86,3665092501.0,0.0,internal_timestamp,26144,134853,1463.29277767,3.4853,3.26783,34.9281785674,1034.51228538,29,29,29,29,29,13,29,29,29,29,59.94358,-39.57372
11,3665092951.0,2,376832,509419351,3718258283.84,3718258283.86,3665092951.0,0.0,internal_timestamp,26168,134896,1464.79624304,3.4896,3.26832,34.9287080741,1034.51892984,29,29,29,29,29,13,29,29,29,29,59.94358,-39.57372
12,3665093401.0,2,376803,509419801,3718258283.84,3718258283.86,3665093401.0,0.0,internal_timestamp,26163,134868,1464.48302109,3.4868,3.26803,34.9283776923,1034.51762874,29,29,29,29,29,13,29,29,29,29,59.94358,-39.57372
