obs,time,deployment,conductivity,ctd_time,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temperature,ctdmo_seawater_pressure,ctdmo_seawater_temperature,ctdmo_seawater_conductivity,practical_salinity,density,ctdmo_seawater_pressure_qc_executed,ctdmo_seawater_pressure_qc_results,ctdmo_seawater_temperature_qc_executed,ctdmo_seawater_temperature_qc_results,ctdmo_seawater_conductivity_qc_executed,ctdmo_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
0,3714058351.0,4,377427,558384751,3718051882.4,3718051882.41,3714058351.0,0.0,internal_timestamp,26486,135648,1484.71715923,3.5648,3.27427,34.9099984376,1034.58422295,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
1,3714058801.0,4,377426,558385201,3718051882.4,3718051882.41,3714058801.0,0.0,internal_timestamp,26499,135645,1485.5315363,3.5645,3.27426,34.9097929664,1034.58778613,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
2,3714059251.0,4,377415,558385651,3718051882.4,3718051882.41,3714059251.0,0.0,internal_timestamp,26496,135628,1485.34360313,3.5628,3.27415,34.910376268,1034.5876248,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
3,3714059701.0,4,377419,558386101,3718051882.41,3718051882.41,3714059701.0,0.0,internal_timestamp,26530,135624,1487.47351241,3.5624,3.27419,34.9102178918,1034.59718917,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
4,3714060151.0,4,377423,558386551,3718051882.4,3718051882.41,3714060151.0,0.0,internal_timestamp,26531,135631,1487.5361568,3.5631,3.27423,34.9099221858,1034.59714529,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
5,3714060601.0,4,377407,558387001,3718051882.4,3718051882.41,3714060601.0,0.0,internal_timestamp,26504,135624,1485.84475825,3.5624,3.27407,34.9096007711,1034.58933702,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
6,3714061051.0,4,377426,558387451,3718051882.4,3718051882.41,3714061051.0,0.0,internal_timestamp,26535,135631,1487.78673436,3.5631,3.27426,34.9101540948,1034.59846084,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
7,3714061501.0,4,377404,558387901,3718051882.4,3718051882.41,3714061501.0,0.0,internal_timestamp,26531,135621,1487.5361568,3.5621,3.27404,34.908723218,1034.59633945,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
8,3714061951.0,4,377402,558388351,3718051882.4,3718051882.41,3714061951.0,0.0,internal_timestamp,26533,135617,1487.66144558,3.5617,3.27402,34.9088462557,1034.59705709,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
9,3714062401.0,4,377404,558388801,3718051882.4,3718051882.41,3714062401.0,0.0,internal_timestamp,26525,135619,1487.16029046,3.5619,3.27404,34.9091207797,1034.59497864,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
10,3714062851.0,4,377366,558389251,3718051882.4,3718051882.41,3714062851.0,0.0,internal_timestamp,26509,135586,1486.15798021,3.5586,3.27366,34.9085927432,1034.59047782,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
11,3714063301.0,4,377394,558389701,3718051882.42,3718051882.42,3714063301.0,0.0,internal_timestamp,26539,135606,1488.03731192,3.5606,3.27394,34.9088723245,1034.59892703,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
12,3714063751.0,4,377440,558390151,3718051882.42,3718051882.43,3714063751.0,0.0,internal_timestamp,26581,135639,1490.66837632,3.5639,3.2744,34.9095427959,1034.61090619,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
13,3714064201.0,4,377477,558390601,3718051882.42,3718051882.43,3714064201.0,0.0,internal_timestamp,26592,135677,1491.35746462,3.5677,3.27477,34.9095790152,1034.61353507,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
14,3714064651.0,4,377510,558391051,3718051882.42,3718051882.43,3714064651.0,0.0,internal_timestamp,26558,135710,1489.22755534,3.571,3.2751,34.9110650019,1034.60462027,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
15,3714065101.0,4,377518,558391501,3718051882.42,3718051882.43,3714065101.0,0.0,internal_timestamp,26542,135719,1488.22524509,3.5719,3.27518,34.9115603793,1034.60035358,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
16,3714065551.0,4,377512,558391951,3718051882.42,3718051882.43,3714065551.0,0.0,internal_timestamp,26525,135718,1487.16029046,3.5718,3.27512,34.9114816607,1034.59548849,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
17,3714066001.0,4,377480,558392401,3718051882.42,3718051882.43,3714066001.0,0.0,internal_timestamp,26504,135687,1485.84475825,3.5687,3.2748,34.9116103973,1034.59006013,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
18,3714066451.0,4,377473,558392851,3718051882.42,3718051882.43,3714066451.0,0.0,internal_timestamp,26513,135683,1486.40855777,3.5683,3.27473,34.9109227027,1034.59212461,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
19,3714066901.0,4,377468,558393301,3718051882.42,3718051882.42,3714066901.0,0.0,internal_timestamp,26458,135695,1482.96311629,3.5695,3.27468,34.910769466,1034.57625617,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
20,3714067351.0,4,377502,558393751,3718051882.42,3718051882.43,3714067351.0,0.0,internal_timestamp,26484,135715,1484.59187044,3.5715,3.27502,34.9118846616,1034.58422812,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
21,3714067801.0,4,377479,558394201,3718051882.42,3718051882.43,3714067801.0,0.0,internal_timestamp,26473,135702,1483.90278215,3.5702,3.27479,34.9108697737,1034.58049055,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
22,3714068251.0,4,377449,558394651,3718051882.42,3718051882.43,3714068251.0,0.0,internal_timestamp,26494,135666,1485.21831435,3.5666,3.27449,34.9104598654,1034.58660801,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
23,3714068701.0,4,377390,558395101,3718051882.42,3718051882.43,3714068701.0,0.0,internal_timestamp,26485,135614,1484.65451483,3.5614,3.2739,34.909229194,1034.58379676,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
24,3714069151.0,4,377379,558395551,3718051882.42,3718051882.43,3714069151.0,0.0,internal_timestamp,26457,135619,1482.9004719,3.5619,3.27379,34.9082648201,1034.5750368,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
25,3714069601.0,4,377402,558396001,3718051882.42,3718051882.43,3714069601.0,0.0,internal_timestamp,26472,135637,1483.84013776,3.5637,3.27402,34.9086277043,1034.57932842,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
26,3714070051.0,4,377355,558396451,3718051882.42,3718051882.43,3714070051.0,0.0,internal_timestamp,26450,135599,1482.46196117,3.5599,3.27355,34.9077459657,1034.57291677,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
27,3714070501.0,4,377328,558396901,3718051882.42,3718051882.43,3714070501.0,0.0,internal_timestamp,26429,135576,1481.14642897,3.5576,3.27328,34.9076227077,1034.56718032,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
28,3714070951.0,4,377334,558397351,3718051882.43,3718051882.43,3714070951.0,0.0,internal_timestamp,26411,135596,1480.01882994,3.5596,3.27334,34.9067813652,1034.56114713,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
29,3714071401.0,4,377323,558397801,3718051882.43,3718051882.44,3714071401.0,0.0,internal_timestamp,26421,135573,1480.64527384,3.5573,3.27323,34.9075945696,1034.56493161,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
30,3714071851.0,4,377336,558398251,3718051882.43,3718051882.44,3714071851.0,0.0,internal_timestamp,26449,135582,1482.39931678,3.5582,3.27336,34.9073173118,1034.5725272,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
31,3714072301.0,4,377328,558398701,3718051882.43,3718051882.44,3714072301.0,0.0,internal_timestamp,26426,135584,1480.95849579,3.5584,3.27328,34.9068707511,1034.5656311,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
32,3714072751.0,4,377235,558399151,3718051882.43,3718051882.44,3714072751.0,0.0,internal_timestamp,26413,135488,1480.14411872,3.5488,3.27235,34.9063746998,1034.5628576,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
33,3714073201.0,4,377204,558399601,3718051882.43,3718051882.44,3714073201.0,0.0,internal_timestamp,26347,135479,1476.00958894,3.5479,3.27204,34.905695639,1034.54373905,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
34,3714073651.0,4,377158,558400051,3718051882.43,3718051882.44,3714073651.0,0.0,internal_timestamp,26352,135440,1476.3228109,3.544,3.27158,34.9041979367,1034.54450756,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
35,3714074101.0,4,377145,558400501,3718051882.43,3718051882.43,3714074101.0,0.0,internal_timestamp,26295,135441,1472.75208064,3.5441,3.27145,34.9043205497,1034.52843266,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
36,3714074551.0,4,377163,558400951,3718051882.43,3718051882.43,3714074551.0,0.0,internal_timestamp,26276,135463,1471.56183722,3.5463,3.27163,34.9047245892,1034.5230665,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
37,3714075001.0,4,377190,558401401,3718051882.43,3718051882.43,3714075001.0,0.0,internal_timestamp,26305,135480,1473.37852454,3.548,3.2719,34.9052331247,1034.53145688,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
38,3714075451.0,4,377293,558401851,3718051882.43,3718051882.43,3714075451.0,0.0,internal_timestamp,26333,135571,1475.13256748,3.5571,3.27293,34.9069786513,1034.53953337,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
39,3714075901.0,4,377289,558402301,3718051882.43,3718051882.43,3714075901.0,0.0,internal_timestamp,26299,135579,1473.0026582,3.5579,3.27289,34.9067153763,1034.529581,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
40,3714076351.0,4,377304,558402751,3718051882.43,3718051882.43,3714076351.0,0.0,internal_timestamp,26318,135588,1474.19290162,3.5588,3.27304,34.9069548467,1034.53503285,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
41,3714076801.0,4,377310,558403201,3718051882.43,3718051882.43,3714076801.0,0.0,internal_timestamp,26329,135595,1474.88198991,3.5595,3.2731,34.9065857629,1034.53776608,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
42,3714077251.0,4,377319,558403651,3718051882.43,3718051882.43,3714077251.0,0.0,internal_timestamp,26320,135601,1474.3181904,3.5601,3.27319,34.9073001214,1034.53569493,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
43,3714077701.0,4,377336,558404101,3718051882.43,3718051882.43,3714077701.0,0.0,internal_timestamp,26310,135617,1473.69174649,3.5617,3.27336,34.9079388289,1034.5331455,29,29,29,29,29,13,29,29,29,29,59.9462,-39.4737
