obs,time,deployment,conductivity,ctd_time,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temperature,ctdmo_seawater_pressure,ctdmo_seawater_temperature,ctdmo_seawater_conductivity,practical_salinity,density,ctdmo_seawater_pressure_qc_executed,ctdmo_seawater_pressure_qc_results,ctdmo_seawater_temperature_qc_executed,ctdmo_seawater_temperature_qc_results,ctdmo_seawater_conductivity_qc_executed,ctdmo_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
15,3742509151.0,5,376530,586835551,3742518048.97,3742518051.16,3742509151.0,0.0,internal_timestamp,26830,134662,1506.26682956,3.4662,3.2653,34.8969266246,1034.68479313,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
16,3742509601.0,5,376626,586836001,3742518048.97,3742518051.16,3742509601.0,0.0,internal_timestamp,26823,134759,1505.82831883,3.4759,3.26626,34.8983077495,1034.68258289,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
17,3742510051.0,5,376661,586836451,3742518048.97,3742518051.16,3742510051.0,0.0,internal_timestamp,26820,134779,1505.64038566,3.4779,3.26661,34.9004493023,1034.68314422,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
18,3742510501.0,5,376642,586836901,3742532780.52,3742532780.68,3742510501.0,0.0,internal_timestamp,26818,134762,1505.51509688,3.4762,3.26642,34.9000490356,1034.682493,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
19,3742510951.0,5,376568,586837351,3742532780.52,3742532780.68,3742510951.0,0.0,internal_timestamp,26793,134696,1503.94898711,3.4696,3.26568,34.8990021168,1034.675478,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
20,3742511401.0,5,376559,586837801,3742532780.52,3742532780.68,3742511401.0,0.0,internal_timestamp,26788,134688,1503.63576516,3.4688,3.26559,34.8989327857,1034.67411461,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
21,3742511851.0,5,376558,586838251,3742532780.52,3742532780.68,3742511851.0,0.0,internal_timestamp,26799,134683,1504.32485346,3.4683,3.26558,34.8990006551,1034.67735294,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
22,3742512301.0,5,376643,586838701,3742532780.52,3742532780.68,3742512301.0,0.0,internal_timestamp,26808,134761,1504.88865297,3.4761,3.26643,34.9005844535,1034.68009317,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
23,3742512751.0,5,376585,586839151,3742532780.52,3742532780.68,3742512751.0,0.0,internal_timestamp,26793,134729,1503.94898711,3.4729,3.26585,34.8975349924,1034.67387975,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
24,3742513201.0,5,376575,586839601,3742532780.52,3742532780.68,3742513201.0,0.0,internal_timestamp,26808,134699,1504.88865297,3.4699,3.26575,34.8990514462,1034.67972724,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
25,3742513651.0,5,376482,586840051,3742532780.52,3742532780.68,3742513651.0,0.0,internal_timestamp,26817,134609,1505.45245249,3.4609,3.26482,34.8972241772,1034.6820586,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
26,3742514101.0,5,376429,586840501,3742532780.52,3742532780.68,3742514101.0,0.0,internal_timestamp,26800,134558,1504.38749785,3.4558,3.26429,34.8968393422,1034.67762684,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
27,3742514551.0,5,376432,586840951,3742532780.52,3742532780.68,3742514551.0,0.0,internal_timestamp,26795,134571,1504.0742759,3.4571,3.26432,34.8959769126,1034.67535685,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
28,3742515001.0,5,376368,586841401,3742532780.52,3742532780.68,3742515001.0,0.0,internal_timestamp,26799,134506,1504.32485346,3.4506,3.26368,34.8951102024,1034.67668697,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
29,3742515451.0,5,376423,586841851,3742532780.52,3742532780.69,3742515451.0,0.0,internal_timestamp,26804,134553,1504.63807541,3.4553,3.26423,34.8965297376,1034.67858485,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
30,3742515901.0,5,376428,586842301,3742532780.52,3742532780.69,3742515901.0,0.0,internal_timestamp,26806,134564,1504.76336419,3.4564,3.26428,34.8958992234,1034.67850797,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
31,3742516351.0,5,376457,586842751,3742532780.52,3742532780.69,3742516351.0,0.0,internal_timestamp,26824,134593,1505.89096322,3.4593,3.26457,34.8957237934,1034.6830801,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
32,3742516801.0,5,376662,586843201,3742532780.52,3742532780.69,3742516801.0,0.0,internal_timestamp,26822,134799,1505.76567444,3.4799,3.26662,34.8983914996,1034.68182429,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
33,3742517251.0,5,376872,586843651,3742532780.52,3742532780.69,3742517251.0,0.0,internal_timestamp,26833,134999,1506.45476273,3.4999,3.26872,34.9018768201,1034.68497074,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
34,3742517701.0,5,376987,586844101,3742541180.17,3742541180.74,3742517701.0,0.0,internal_timestamp,26837,135101,1506.7053403,3.5101,3.26987,34.9046401541,1034.68689141,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
35,3742518151.0,5,376982,586844551,3742541180.17,3742541180.74,3742518151.0,0.0,internal_timestamp,26838,135090,1506.76798469,3.509,3.26982,34.9051775129,1034.68774591,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
36,3742518601.0,5,377039,586845001,3742541180.17,3742541180.74,3742518601.0,0.0,internal_timestamp,26844,135148,1507.14385103,3.5148,3.27039,34.9056348778,1034.68901822,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
37,3742519051.0,5,377132,586845451,3742541180.17,3742541180.74,3742519051.0,0.0,internal_timestamp,26839,135240,1506.83062908,3.524,3.27132,34.9071170748,1034.68751686,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
38,3742519501.0,5,377141,586845901,3742541180.17,3742541180.74,3742519501.0,0.0,internal_timestamp,26830,135270,1506.26682956,3.527,3.27141,34.9052954347,1034.68312929,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
39,3742519951.0,5,377217,586846351,3742541180.17,3742541180.74,3742519951.0,0.0,internal_timestamp,26830,135326,1506.26682956,3.5326,3.27217,34.9084056007,1034.68481094,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
40,3742520401.0,5,377122,586846801,3742541180.17,3742541180.74,3742520401.0,0.0,internal_timestamp,26838,135229,1506.76798469,3.5229,3.27122,34.9071225296,1034.68738719,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
41,3742520851.0,5,376824,586847251,3742541180.17,3742541180.74,3742520851.0,0.0,internal_timestamp,26833,134944,1506.45476273,3.4944,3.26824,34.901984354,1034.68580031,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
42,3742521301.0,5,376914,586847701,3742541180.17,3742541180.74,3742521301.0,0.0,internal_timestamp,26848,135015,1507.39442859,3.5015,3.26914,34.9047123386,1034.69123079,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
43,3742521751.0,5,376724,586848151,3742541180.17,3742541180.74,3742521751.0,0.0,internal_timestamp,26836,134868,1506.64269591,3.4868,3.26724,34.8980352278,1034.684578,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
44,3742522201.0,5,376620,586848601,3742541180.17,3742541180.74,3742522201.0,0.0,internal_timestamp,26849,134751,1507.45707298,3.4751,3.2662,34.8976321387,1034.68952836,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
45,3742522651.0,5,376619,586849051,3742541180.17,3742541180.74,3742522651.0,0.0,internal_timestamp,26867,134735,1508.58467201,3.4735,3.26619,34.8986457032,1034.69564154,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
46,3742523101.0,5,376572,586849501,3742541180.17,3742541180.74,3742523101.0,0.0,internal_timestamp,26874,134691,1509.02318275,3.4691,3.26572,34.8974896511,1034.69731231,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
47,3742523551.0,5,376596,586849951,3742541180.17,3742541180.74,3742523551.0,0.0,internal_timestamp,26881,134716,1509.46169348,3.4716,3.26596,34.89748382,1034.69895322,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
48,3742524001.0,5,376504,586850401,3742541180.17,3742541180.74,3742524001.0,0.0,internal_timestamp,26870,134626,1508.77260518,3.4626,3.26504,34.8963969823,1034.69619935,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
49,3742524451.0,5,376524,586850851,3742541180.17,3742541180.74,3742524451.0,0.0,internal_timestamp,26886,134640,1509.77491543,3.464,3.26524,34.8967990172,1034.70086001,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
50,3742524901.0,5,376391,586851301,3742541180.17,3742541180.74,3742524901.0,0.0,internal_timestamp,26907,134505,1511.09044763,3.4505,3.26391,34.8945962058,1034.70690532,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
51,3742525351.0,5,376415,586851751,3742541180.17,3742541180.74,3742525351.0,0.0,internal_timestamp,26906,134526,1511.02780324,3.4526,3.26415,34.8952627069,1034.70686173,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
52,3742525801.0,5,376366,586852201,3742541180.17,3742541180.74,3742525801.0,0.0,internal_timestamp,26895,134485,1510.33871495,3.4485,3.26366,34.8941088324,1034.70339188,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
53,3742526251.0,5,376462,586852651,3742541180.17,3742541180.74,3742526251.0,0.0,internal_timestamp,26897,134578,1510.46400373,3.4578,3.26462,34.8956363526,1034.70390209,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
54,3742526701.0,5,376490,586853101,3742541180.17,3742541180.74,3742526701.0,0.0,internal_timestamp,26908,134606,1511.15309202,3.4606,3.2649,34.8956654015,1034.70666363,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
55,3742527151.0,5,376487,586853551,3742541180.17,3742541180.74,3742527151.0,0.0,internal_timestamp,26913,134594,1511.46631398,3.4594,3.26487,34.8964220475,1034.708837,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
56,3742527601.0,5,376430,586854001,3742541180.17,3742541180.74,3742527601.0,0.0,internal_timestamp,26897,134542,1510.46400373,3.4542,3.2643,34.895635419,1034.70438779,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
57,3742528051.0,5,376460,586854451,3742541180.17,3742541180.75,3742528051.0,0.0,internal_timestamp,26899,134581,1510.58929251,3.4581,3.2646,34.8950189726,1034.70394342,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
58,3742528501.0,5,376494,586854901,3742541180.17,3742541180.75,3742528501.0,0.0,internal_timestamp,26909,134608,1511.21573641,3.4608,3.26494,34.8958987872,1034.70710327,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
59,3742528951.0,5,376467,586855351,3742541180.17,3742541180.75,3742528951.0,0.0,internal_timestamp,26899,134576,1510.58929251,3.4576,3.26467,34.8963806889,1034.70508049,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
60,3742529401.0,5,376461,586855801,3742541180.17,3742541180.75,3742529401.0,0.0,internal_timestamp,26911,134576,1511.3410252,3.4576,3.26461,34.895293852,1034.70762747,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
61,3742529851.0,5,376471,586856251,3742541180.17,3742541180.75,3742529851.0,0.0,internal_timestamp,26903,134591,1510.83987007,3.4591,3.26471,34.8951461421,1034.70504168,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
62,3742530301.0,5,376434,586856701,3742541180.17,3742541180.75,3742530301.0,0.0,internal_timestamp,26896,134557,1510.40135934,3.4557,3.26434,34.8945562136,1034.70305412,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
63,3742530751.0,5,376426,586857151,3742541180.17,3742541180.75,3742530751.0,0.0,internal_timestamp,26903,134542,1510.83987007,3.4542,3.26426,34.8949729411,1034.70556781,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
64,3742531201.0,5,376491,586857601,3742541180.17,3742541180.75,3742531201.0,0.0,internal_timestamp,26903,134595,1510.83987007,3.4595,3.26491,34.8971029631,1034.7065245,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
65,3742531651.0,5,376527,586858051,3742541180.17,3742541180.75,3742531651.0,0.0,internal_timestamp,26899,134638,1510.58929251,3.4638,3.26527,34.8969635386,1034.70470016,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
66,3742532101.0,5,376514,586858501,3742557961.32,3742557962.27,3742532101.0,0.0,internal_timestamp,26894,134626,1510.27607056,3.4626,3.26514,34.8968410842,1034.70334934,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
67,3742532551.0,5,376412,586858951,3742557961.32,3742557962.28,3742532551.0,0.0,internal_timestamp,26896,134520,1510.40135934,3.452,3.26412,34.8958509929,1034.70457092,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
68,3742533001.0,5,376387,586859401,3742557961.32,3742557962.28,3742533001.0,0.0,internal_timestamp,26907,134507,1511.09044763,3.4507,3.26387,34.8939086238,1034.70633827,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
69,3742533451.0,5,376422,586859851,3742557961.32,3742557962.28,3742533451.0,0.0,internal_timestamp,26910,134538,1511.2783808,3.4538,3.26422,34.89470241,1034.70739309,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
70,3742533901.0,5,376462,586860301,3742557961.32,3742557962.28,3742533901.0,0.0,internal_timestamp,26910,134576,1511.2783808,3.4576,3.26462,34.8954439177,1034.70746195,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
71,3742534351.0,5,376494,586860751,3742557961.32,3742557962.28,3742534351.0,0.0,internal_timestamp,26905,134614,1510.96515885,3.4614,3.26494,34.8953886004,1034.70548795,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
72,3742534801.0,5,376483,586861201,3742557961.32,3742557962.28,3742534801.0,0.0,internal_timestamp,26915,134592,1511.59160276,3.4592,3.26483,34.8960954449,1034.70917428,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
73,3742535251.0,5,376532,586861651,3742557961.32,3742557962.28,3742535251.0,0.0,internal_timestamp,26925,134636,1512.21804666,3.4636,3.26532,34.896962186,1034.71209376,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
74,3742535701.0,5,376556,586862101,3742557961.32,3742557962.28,3742535701.0,0.0,internal_timestamp,26918,134662,1511.77953593,3.4662,3.26556,34.8972857212,1034.71001264,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
75,3742536151.0,5,376666,586862551,3742557961.32,3742557962.28,3742536151.0,0.0,internal_timestamp,26937,134750,1512.96977935,3.475,3.26666,34.9004759291,1034.71671092,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
76,3742536601.0,5,376680,586863001,3742557961.32,3742557962.28,3742536601.0,0.0,internal_timestamp,26936,134780,1512.90713496,3.478,3.2668,34.8990002818,1034.71486247,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
77,3742537051.0,5,376646,586863451,3742557961.32,3742557962.28,3742537051.0,0.0,internal_timestamp,26925,134746,1512.21804666,3.4746,3.26646,34.8988926791,1034.71212152,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
78,3742537501.0,5,376895,586863901,3742557961.32,3742557962.28,3742537501.0,0.0,internal_timestamp,26931,134976,1512.59391301,3.4976,3.26895,34.9039996745,1034.71471564,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
79,3742537951.0,5,377168,586864351,3742557961.32,3742557962.28,3742537951.0,0.0,internal_timestamp,26946,135240,1513.53357886,3.524,3.27168,34.9080741354,1034.71857964,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
80,3742538401.0,5,377102,586864801,3742557961.32,3742557962.28,3742538401.0,0.0,internal_timestamp,26950,135170,1513.78415643,3.517,3.27102,34.9075063474,1034.72021822,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
81,3742538851.0,5,376803,586865251,3742557961.32,3742557962.28,3742538851.0,0.0,internal_timestamp,26953,134883,1513.9720896,3.4883,3.26803,34.9022101554,1034.72080425,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
82,3742539301.0,5,376683,586865701,3742566357.32,3742566357.5,3742539301.0,0.0,internal_timestamp,26945,134770,1513.47093447,3.477,3.26683,34.9001348594,1034.71843895,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
83,3742539751.0,5,376583,586866151,3742566357.32,3742566357.5,3742539751.0,0.0,internal_timestamp,26942,134673,1513.2830013,3.4673,3.26583,34.898589209,1034.71768814,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
84,3742540201.0,5,376624,586866601,3742566357.32,3742566357.5,3742540201.0,0.0,internal_timestamp,26960,134697,1514.41060033,3.4697,3.26624,34.9003697923,1034.72386195,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
85,3742540651.0,5,376608,586867051,3742566357.32,3742566357.5,3742540651.0,0.0,internal_timestamp,26963,134693,1514.5985335,3.4693,3.26608,34.8987962774,1034.72353037,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
86,3742541101.0,5,376540,586867501,3742566357.32,3742566357.5,3742541101.0,0.0,internal_timestamp,26946,134630,1513.53357886,3.463,3.2654,34.8978961277,1034.71885901,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
87,3742541551.0,5,376666,586867951,3742566357.32,3742566357.5,3742541551.0,0.0,internal_timestamp,26952,134722,1513.90944521,3.4722,3.26666,34.9029707395,1034.72329942,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
88,3742542001.0,5,376732,586868401,3742566357.32,3742566357.5,3742542001.0,0.0,internal_timestamp,26944,134818,1513.40829008,3.4818,3.26732,34.9009185855,1034.71812094,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
89,3742542451.0,5,376765,586868851,3742566357.32,3742566357.5,3742542451.0,0.0,internal_timestamp,26952,134849,1513.90944521,3.4849,3.26765,34.9013171244,1034.72028047,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
90,3742542901.0,5,376735,586869301,3742566357.32,3742566357.5,3742542901.0,0.0,internal_timestamp,26937,134817,1512.96977935,3.4817,3.26735,34.9015984093,1034.71668506,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
91,3742543351.0,5,376739,586869751,3742566357.32,3742566357.5,3742543351.0,0.0,internal_timestamp,26942,134822,1513.2830013,3.4822,3.26739,34.9013902302,1034.71787048,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
92,3742543801.0,5,376748,586870201,3742566357.32,3742566357.51,3742543801.0,0.0,internal_timestamp,26945,134826,1513.47093447,3.4826,3.26748,34.9019444595,1034.71910153,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
93,3742544251.0,5,376745,586870651,3742566357.32,3742566357.51,3742544251.0,0.0,internal_timestamp,26941,134825,1513.22035691,3.4825,3.26745,34.9018176219,1034.71788215,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
94,3742544701.0,5,376614,586871101,3742566357.32,3742566357.51,3742544701.0,0.0,internal_timestamp,26940,134700,1513.15771252,3.47,3.26614,34.8994841573,1034.71745891,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
95,3742545151.0,5,376709,586871551,3742566357.32,3742566357.51,3742545151.0,0.0,internal_timestamp,26956,134799,1514.16002277,3.4799,3.26709,34.8998195006,1034.72091514,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
96,3742545601.0,5,376696,586872001,3742566357.32,3742566357.51,3742545601.0,0.0,internal_timestamp,26954,134782,1514.03473399,3.4782,3.26696,34.9001328182,1034.72082483,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
97,3742546051.0,5,376676,586872451,3742566357.32,3742566357.51,3742546051.0,0.0,internal_timestamp,26947,134765,1513.59622325,3.4765,3.26676,34.8997688459,1034.7187859,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
98,3742546501.0,5,376692,586872901,3742566357.32,3742566357.51,3742546501.0,0.0,internal_timestamp,26949,134775,1513.72151203,3.4775,3.26692,34.9005524203,1034.7198325,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
99,3742546951.0,5,376658,586873351,3742566357.33,3742566357.52,3742546951.0,0.0,internal_timestamp,26943,134753,1513.34564569,3.4753,3.26658,34.8990209005,1034.71722765,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
100,3742547401.0,5,376552,586873801,3742566357.33,3742566357.52,3742547401.0,0.0,internal_timestamp,26944,134645,1513.40829008,3.4645,3.26552,34.8977998039,1034.71801372,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
101,3742547851.0,5,376371,586874251,3742566357.33,3742566357.52,3742547851.0,0.0,internal_timestamp,26927,134480,1512.34333544,3.448,3.26371,34.894238261,1034.7126297,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
102,3742548301.0,5,376344,586874701,3742566357.33,3742566357.52,3742548301.0,0.0,internal_timestamp,26941,134425,1513.22035691,3.4425,3.26344,34.8964065504,1034.71904302,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
103,3742548751.0,5,376244,586875151,3742566357.33,3742566357.52,3742548751.0,0.0,internal_timestamp,26922,134372,1512.03011349,3.4372,3.26244,34.8906981956,1034.70989037,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
104,3742549201.0,5,375970,586875601,3742566357.33,3742566357.52,3742549201.0,0.0,internal_timestamp,26945,134094,1513.47093447,3.4094,3.2597,34.8867588368,1034.71706273,29,29,29,29,29,13,29,13,29,29,59.93295,-39.46549
105,3742549651.0,5,375743,586876051,3742566357.33,3742566357.52,3742549651.0,0.0,internal_timestamp,26919,133898,1511.84218032,3.3898,3.25743,34.8812554886,1034.70800679,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
106,3742550101.0,5,375754,586876501,3742566357.33,3742566357.52,3742550101.0,0.0,internal_timestamp,26913,133910,1511.46631398,3.391,3.25754,34.8814835221,1034.70632371,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
107,3742550551.0,5,375759,586876951,3742566357.33,3742566357.52,3742550551.0,0.0,internal_timestamp,26892,133921,1510.15078178,3.3921,3.25759,34.881568989,1034.70028974,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
108,3742551001.0,5,375703,586877401,3742566357.33,3742566357.52,3742551001.0,0.0,internal_timestamp,26892,133866,1510.15078178,3.3866,3.25703,34.8807139618,1034.70035711,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
109,3742551451.0,5,375703,586877851,3742566357.33,3742566357.52,3742551451.0,0.0,internal_timestamp,26900,133872,1510.6519369,3.3872,3.25703,34.8798300044,1034.70185006,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
110,3742551901.0,5,375717,586878301,3742566357.33,3742566357.59,3742551901.0,0.0,internal_timestamp,26890,133879,1510.02549299,3.3879,3.25717,34.8810693919,1034.69989467,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
111,3742552351.0,5,375746,586878751,3742566357.33,3742566357.6,3742552351.0,0.0,internal_timestamp,26889,133905,1509.9628486,3.3905,3.25746,34.8818059603,1034.69984045,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
112,3742552801.0,5,375788,586879201,3742566357.33,3742566357.6,3742552801.0,0.0,internal_timestamp,26873,133944,1508.96053836,3.3944,3.25788,34.8831829872,1034.69586215,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
