obs,time,deployment,conductivity,ctd_time,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temperature,ctdmo_seawater_pressure,ctdmo_seawater_temperature,ctdmo_seawater_conductivity,practical_salinity,density,ctdmo_seawater_pressure_qc_executed,ctdmo_seawater_pressure_qc_results,ctdmo_seawater_temperature_qc_executed,ctdmo_seawater_temperature_qc_results,ctdmo_seawater_conductivity_qc_executed,ctdmo_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
0,3749760001.0,5,376099,594086401,3749992093.5,3749992455.29,3749760001.0,0.0,internal_timestamp,26353,134369,1476.38545529,3.4369,3.26099,34.8914616653,1034.54921018,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
1,3749760451.0,5,376266,594086851,3749992093.5,3749992455.29,3749760451.0,0.0,internal_timestamp,26345,134509,1475.88430016,3.4509,3.26266,34.8967839423,1034.54924452,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
2,3749760901.0,5,376315,594087301,3749992093.5,3749992455.29,3749760901.0,0.0,internal_timestamp,26404,134545,1479.5803192,3.4545,3.26315,34.8969701133,1034.56563898,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
3,3749761351.0,5,376332,594087751,3749992093.51,3749992455.34,3749761351.0,0.0,internal_timestamp,26396,134565,1479.07916408,3.4565,3.26332,34.8971271483,1034.563225,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
4,3749761801.0,5,376388,594088201,3749992093.51,3749992455.34,3749761801.0,0.0,internal_timestamp,26411,134603,1480.01882994,3.4603,3.26388,34.8993055142,1034.56867913,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
5,3749762251.0,5,376394,594088651,3749992093.51,3749992455.34,3749762251.0,0.0,internal_timestamp,26468,134592,1483.5895602,3.4592,3.26394,34.8994080279,1034.58507008,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
6,3749762701.0,5,376400,594089101,3749992093.51,3749992455.34,3749762701.0,0.0,internal_timestamp,26482,134596,1484.46658166,3.4596,3.264,34.8992630388,1034.58887192,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
7,3749763151.0,5,376454,594089551,3749992093.51,3749992455.35,3749763151.0,0.0,internal_timestamp,26501,134633,1485.65682508,3.4633,3.26454,34.9011842013,1034.59527025,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
8,3749763601.0,5,376489,594090001,3749992093.51,3749992455.35,3749763601.0,0.0,internal_timestamp,26499,134667,1485.5315363,3.4667,3.26489,34.9018149929,1034.59474096,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
9,3749764051.0,5,376598,594090451,3749992093.51,3749992455.35,3749764051.0,0.0,internal_timestamp,26552,134756,1488.851689,3.4756,3.26598,34.9037206838,1034.6100643,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
10,3749764501.0,5,376580,594090901,3749992093.51,3749992455.35,3749764501.0,0.0,internal_timestamp,26529,134739,1487.41086802,3.4739,3.2658,34.9040930588,1034.60406572,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
11,3749764951.0,5,376649,594091351,3749992093.51,3749992455.35,3749764951.0,0.0,internal_timestamp,26547,134796,1488.53846705,3.4796,3.26649,34.905712683,1034.60967222,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
12,3749765401.0,5,376712,594091801,3749992093.51,3749992455.35,3749765401.0,0.0,internal_timestamp,26604,134842,1492.10919731,3.4842,3.26712,34.906568073,1034.6258809,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
13,3749765851.0,5,376694,594092251,3749992093.51,3749992455.35,3749765851.0,0.0,internal_timestamp,26590,134830,1491.23217584,3.483,3.26694,34.9061317035,1034.62173177,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
14,3749766301.0,5,376724,594092701,3749992093.51,3749992455.35,3749766301.0,0.0,internal_timestamp,26583,134860,1490.79366511,3.486,3.26724,34.9067448843,1034.61982425,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
15,3749766751.0,5,376764,594093151,3749992093.51,3749992455.35,3749766751.0,0.0,internal_timestamp,26608,134884,1492.35977487,3.4884,3.26764,34.9081864031,1034.62771868,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
16,3749767201.0,5,376726,594093601,3749992093.51,3749992455.35,3749767201.0,0.0,internal_timestamp,26632,134845,1493.86324024,3.4845,3.26726,34.9070450886,1034.63415153,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
17,3749767651.0,5,376792,594094051,3749992093.51,3749992455.35,3749767651.0,0.0,internal_timestamp,26703,134884,1498.31099197,3.4884,3.26792,34.908562395,1034.65493931,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
