obs,time,deployment,conductivity,ctd_time,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temperature,ctdmo_seawater_pressure,ctdmo_seawater_temperature,ctdmo_seawater_conductivity,practical_salinity,density,ctdmo_seawater_pressure_qc_executed,ctdmo_seawater_pressure_qc_results,ctdmo_seawater_temperature_qc_executed,ctdmo_seawater_temperature_qc_results,ctdmo_seawater_conductivity_qc_executed,ctdmo_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
0,3759436801.0,5,376944,603763201,3759454708.9,3759454709.24,3759436801.0,0.0,internal_timestamp,26859,135059,1508.08351689,3.5059,3.26944,34.9032858819,1034.69263064,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
1,3759437251.0,5,376858,603763651,3759454708.9,3759454709.24,3759437251.0,0.0,internal_timestamp,26849,134979,1507.45707298,3.4979,3.26858,34.9018298111,1034.68973831,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
2,3759437701.0,5,376803,603764101,3759454708.91,3759454709.24,3759437701.0,0.0,internal_timestamp,26820,134937,1505.64038566,3.4937,3.26803,34.9006313567,1034.68114893,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
3,3759438151.0,5,376799,603764551,3759454708.91,3759454709.24,3759438151.0,0.0,internal_timestamp,26807,134948,1504.82600858,3.4948,3.26799,34.8993967764,1034.67634671,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
4,3759438601.0,5,376779,603765001,3759454708.91,3759454709.24,3759438601.0,0.0,internal_timestamp,26832,134907,1506.39211834,3.4907,3.26779,34.9005764835,1034.68491236,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
5,3759439051.0,5,376966,603765451,3759454708.91,3759454709.24,3759439051.0,0.0,internal_timestamp,26817,135085,1505.45245249,3.5085,3.26966,34.9044564085,1034.68129747,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
6,3759439501.0,5,376947,603765901,3759454708.91,3759454709.24,3759439501.0,0.0,internal_timestamp,26820,135056,1505.64038566,3.5056,3.26947,34.9051703158,1034.68310127,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
7,3759439951.0,5,376919,603766351,3759454708.91,3759454709.24,3759439951.0,0.0,internal_timestamp,26827,135031,1506.07889639,3.5031,3.26919,34.9042674417,1034.68471445,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
8,3759440401.0,5,376919,603766801,3759454708.91,3759454709.24,3759440401.0,0.0,internal_timestamp,26826,135043,1506.016252,3.5043,3.26919,34.9030300995,1034.68329675,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
9,3759440851.0,5,376892,603767251,3759454708.91,3759454709.24,3759440851.0,0.0,internal_timestamp,26838,135008,1506.76798469,3.5008,3.26892,34.9031476633,1034.68726352,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
10,3759441301.0,5,376891,603767701,3759454708.91,3759454709.24,3759441301.0,0.0,internal_timestamp,26816,135016,1505.3898081,3.5016,3.26891,34.9028663,1034.68070059,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
11,3759441751.0,5,376956,603768151,3759454708.91,3759454709.24,3759441751.0,0.0,internal_timestamp,26847,135062,1507.3317842,3.5062,3.26956,34.9047675365,1034.6903536,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
12,3759442201.0,5,376930,603768601,3759454708.91,3759454709.24,3759442201.0,0.0,internal_timestamp,26787,135051,1503.57312077,3.5051,3.2693,34.9047029666,1034.67345162,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
13,3759442651.0,5,376953,603769051,3759454708.91,3759454709.24,3759442651.0,0.0,internal_timestamp,26807,135073,1504.82600858,3.5073,3.26953,34.9044901998,1034.6786533,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
14,3759443101.0,5,376930,603769501,3759454708.91,3759454709.24,3759443101.0,0.0,internal_timestamp,26809,135058,1504.95129736,3.5058,3.2693,34.9032799188,1034.67847283,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
15,3759443551.0,5,376967,603769951,3759454708.91,3759454709.24,3759443551.0,0.0,internal_timestamp,26804,135084,1504.63807541,3.5084,3.26967,34.9050845799,1034.67812095,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
16,3759444001.0,5,376886,603770401,3759454708.91,3759454709.24,3759444001.0,0.0,internal_timestamp,26784,135014,1503.3851876,3.5014,3.26886,34.9034771186,1034.6721401,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
17,3759444451.0,5,376843,603770851,3759454708.91,3759454709.24,3759444451.0,0.0,internal_timestamp,26791,134966,1503.82369833,3.4966,3.26843,34.9032219905,1034.67457333,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
18,3759444901.0,5,376768,603771301,3759463123.53,3759463123.65,3759444901.0,0.0,internal_timestamp,26798,134890,1504.26220907,3.489,3.26768,34.9021218275,1034.67672173,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
19,3759445351.0,5,376774,603771751,3759463123.53,3759463123.65,3759445351.0,0.0,internal_timestamp,26736,134924,1500.37825685,3.4924,3.26774,34.9011670251,1034.6579421,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
20,3759445801.0,5,376761,603772201,3759463123.53,3759463123.65,3759445801.0,0.0,internal_timestamp,26763,134900,1502.0696554,3.49,3.26761,34.901319624,1034.66603812,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
21,3759446251.0,5,376667,603772651,3759463123.53,3759463123.66,3759446251.0,0.0,internal_timestamp,26718,134835,1499.25065783,3.4835,3.26667,34.8984116956,1034.65188022,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
22,3759446701.0,5,376664,603773101,3759463123.53,3759463123.66,3759446701.0,0.0,internal_timestamp,26702,134827,1498.24834758,3.4827,3.26664,34.8993980525,1034.64822839,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
23,3759447151.0,5,376623,603773551,3759463123.53,3759463123.66,3759447151.0,0.0,internal_timestamp,26669,134803,1496.18108269,3.4803,3.26623,34.8980850633,1034.6381682,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
24,3759447601.0,5,376635,603774001,3759463123.53,3759463123.66,3759447601.0,0.0,internal_timestamp,26687,134779,1497.30868172,3.4779,3.26635,34.901490572,1034.646269,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
25,3759448051.0,5,376695,603774451,3759463123.53,3759463123.66,3759448051.0,0.0,internal_timestamp,26649,134851,1494.92819488,3.4851,3.26695,34.9021949909,1034.63507936,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
26,3759448501.0,5,376734,603774901,3759463123.53,3759463123.66,3759448501.0,0.0,internal_timestamp,26616,134913,1492.86092999,3.4913,3.26734,34.9013034714,1034.6241882,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
27,3759448951.0,5,376720,603775351,3759463123.53,3759463123.66,3759448951.0,0.0,internal_timestamp,26583,134898,1490.79366511,3.4898,3.2672,34.9022507651,1034.61578117,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
28,3759449401.0,5,376802,603775801,3759463123.53,3759463123.66,3759449401.0,0.0,internal_timestamp,26598,134983,1491.73333096,3.4983,3.26802,34.9025477916,1034.6191179,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
29,3759449851.0,5,376700,603776251,3759463123.53,3759463123.66,3759449851.0,0.0,internal_timestamp,26562,134883,1489.4781329,3.4883,3.267,34.9021114794,1034.60992166,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
30,3759450301.0,5,376586,603776701,3759463123.53,3759463123.66,3759450301.0,0.0,internal_timestamp,26550,134777,1488.72640022,3.4777,3.26586,34.9001343367,1034.60639702,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
31,3759450751.0,5,376626,603777151,3759463123.53,3759463123.66,3759450751.0,0.0,internal_timestamp,26484,134843,1484.59187044,3.4843,3.26626,34.8999665599,1034.58666492,29,29,29,29,29,13,29,29,29,29,59.93295,-39.46549
