obs,time,deployment,conductivity,ctd_time,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temperature,ctdmo_seawater_pressure,ctdmo_seawater_temperature,ctdmo_seawater_conductivity,practical_salinity,density,ctdmo_seawater_pressure_qc_executed,ctdmo_seawater_pressure_qc_results,ctdmo_seawater_temperature_qc_executed,ctdmo_seawater_temperature_qc_results,ctdmo_seawater_conductivity_qc_executed,ctdmo_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
0,3689280001.0,3,377172,533606401,3718311695.11,3718311695.12,3689280001.0,0.0,internal_timestamp,26188,135492,1466.04913085,3.5492,3.27172,34.9054663124,1034.49830964,29,29,29,29,29,29,29,29,29,29,59.9341,-39.4673
1,3689280451.0,3,377223,533606851,3718311695.11,3718311695.12,3689280451.0,0.0,internal_timestamp,26169,135544,1464.85888743,3.5544,3.27223,34.906619312,1034.49312617,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
2,3689280901.0,3,377149,533607301,3718311695.11,3718311695.12,3689280901.0,0.0,internal_timestamp,26204,135466,1467.0514411,3.5466,3.27149,34.9049843276,1034.50281839,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
3,3689281351.0,3,377180,533607751,3718311695.11,3718311695.12,3689281351.0,0.0,internal_timestamp,26150,135512,1463.66864401,3.5512,3.2718,34.9054852986,1034.48728082,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
4,3689281801.0,3,377173,533608201,3718311695.11,3718311695.12,3689281801.0,0.0,internal_timestamp,26140,135510,1463.04220011,3.551,3.27173,34.9051764553,1034.48422998,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
5,3689282251.0,3,377089,533608651,3718311695.11,3718311695.12,3689282251.0,0.0,internal_timestamp,26168,135421,1464.79624304,3.5421,3.27089,34.9037330531,1034.49223638,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
6,3689282701.0,3,377047,533609101,3718311695.11,3718311695.12,3689282701.0,0.0,internal_timestamp,26140,135387,1463.04220011,3.5387,3.27047,34.9032083183,1034.48434388,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
7,3689283151.0,3,377030,533609551,3718311695.11,3718311695.12,3689283151.0,0.0,internal_timestamp,26139,135371,1462.97955572,3.5371,3.2703,34.9029107769,1034.4840424,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
8,3689283601.0,3,377075,533610001,3718311695.11,3718311695.12,3689283601.0,0.0,internal_timestamp,26159,135419,1464.23244353,3.5419,3.27075,34.9025614295,1034.48879123,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
9,3689284051.0,3,377150,533610451,3718311695.11,3718311695.12,3689284051.0,0.0,internal_timestamp,26190,135470,1466.17441963,3.547,3.2715,34.9051159642,1034.49889861,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
10,3689284501.0,3,377511,533610901,3718311695.11,3718311695.12,3689284501.0,0.0,internal_timestamp,26189,135838,1466.11177524,3.5838,3.27511,34.909125056,1034.49678679,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
11,3689284951.0,3,378029,533611351,3718311695.11,3718311695.12,3689284951.0,0.0,internal_timestamp,26213,136299,1467.61524061,3.6299,3.28029,34.9211276038,1034.50675804,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
12,3689285401.0,3,378028,533611801,3718311695.11,3718311695.12,3689285401.0,0.0,internal_timestamp,26188,136312,1466.04913085,3.6312,3.28028,34.9204128029,1034.49893545,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
13,3689285851.0,3,378205,533612251,3718311695.11,3718311695.12,3689285851.0,0.0,internal_timestamp,26226,136481,1468.42961769,3.6481,3.28205,34.9223662094,1034.50893711,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
14,3689286301.0,3,378133,533612701,3718311695.11,3718311695.12,3689286301.0,0.0,internal_timestamp,26248,136397,1469.80779428,3.6397,3.28133,34.9220198538,1034.51604271,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
15,3689286751.0,3,378136,533613151,3718311695.11,3718311695.12,3689286751.0,0.0,internal_timestamp,26242,136405,1469.43192794,3.6405,3.28136,34.9217170391,1034.51399591,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
16,3689287201.0,3,378169,533613601,3718311695.11,3718311695.12,3689287201.0,0.0,internal_timestamp,26248,136435,1469.80779428,3.6435,3.28169,34.922274012,1034.51572479,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
17,3689287651.0,3,378282,533614051,3718311695.11,3718311695.12,3689287651.0,0.0,internal_timestamp,26273,136534,1471.37390405,3.6534,3.28282,34.9244350924,1034.52315582,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
18,3689288101.0,3,378187,533614501,3718311695.13,3718311695.13,3689288101.0,0.0,internal_timestamp,26255,136446,1470.24630502,3.6446,3.28187,34.9230282384,1034.51815058,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
19,3689288551.0,3,378103,533614951,3718311695.13,3718311695.13,3689288551.0,0.0,internal_timestamp,26247,136379,1469.74514989,3.6379,3.28103,34.9203962584,1034.51472947,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
20,3689289001.0,3,377871,533615401,3718311695.13,3718311695.14,3689289001.0,0.0,internal_timestamp,26189,136162,1466.11177524,3.6162,3.27871,34.9176084176,1034.49905495,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
21,3689289451.0,3,377796,533615851,3718311695.13,3718311695.14,3689289451.0,0.0,internal_timestamp,26173,136093,1465.10946499,3.6093,3.27796,34.9164985822,1034.4945855,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
22,3689289901.0,3,377785,533616301,3718311695.13,3718311695.14,3689289901.0,0.0,internal_timestamp,26124,136110,1462.03988986,3.611,3.27785,34.9149214274,1034.47922807,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
23,3689290351.0,3,377781,533616751,3718311695.13,3718311695.14,3689290351.0,0.0,internal_timestamp,26102,136092,1460.66171327,3.6092,3.27781,34.9170316268,1034.4748938,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
24,3689290801.0,3,378004,533617201,3718311695.13,3718311695.14,3689290801.0,0.0,internal_timestamp,26172,136295,1465.0468206,3.6295,3.28004,34.9198599116,1034.4941982,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
25,3689291251.0,3,378194,533617651,3718311695.13,3718311695.14,3689291251.0,0.0,internal_timestamp,26085,136519,1459.59675863,3.6519,3.28194,34.9214287571,1034.46772904,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
26,3689291701.0,3,378157,533618101,3718311695.13,3718311695.13,3689291701.0,0.0,internal_timestamp,26122,136416,1461.91460108,3.6416,3.28157,34.9267693831,1034.4838096,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
27,3689292151.0,3,378270,533618551,3718311695.13,3718311695.14,3689292151.0,0.0,internal_timestamp,26072,136556,1458.78238155,3.6556,3.2827,34.9269296298,1034.46786143,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
28,3689292601.0,3,378238,533619001,3718311695.13,3718311695.14,3689292601.0,0.0,internal_timestamp,26129,136516,1462.35311181,3.6516,3.28238,34.9255916771,1034.48350776,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
29,3689293051.0,3,377750,533619451,3718311695.13,3718311695.14,3689293051.0,0.0,internal_timestamp,26134,135966,1462.66633376,3.5966,3.2775,34.9256695531,1034.49245685,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
30,3689293501.0,3,377664,533619901,3718311695.13,3718311695.14,3689293501.0,0.0,internal_timestamp,26117,135963,1461.60137912,3.5963,3.27664,34.9163127333,1034.48032964,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
31,3689293951.0,3,377864,533620351,3718311695.13,3718311695.14,3689293951.0,0.0,internal_timestamp,26143,136148,1463.23013328,3.6148,3.27864,34.9196858329,1034.48783949,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
32,3689294401.0,3,377951,533620801,3718311695.13,3718311695.14,3689294401.0,0.0,internal_timestamp,26057,136239,1457.84271569,3.6239,3.27951,34.9230630792,1034.46488162,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
