obs,time,deployment,conductivity,ctd_time,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temperature,ctdmo_seawater_pressure,ctdmo_seawater_temperature,ctdmo_seawater_conductivity,practical_salinity,density,ctdmo_seawater_pressure_qc_executed,ctdmo_seawater_pressure_qc_results,ctdmo_seawater_temperature_qc_executed,ctdmo_seawater_temperature_qc_results,ctdmo_seawater_conductivity_qc_executed,ctdmo_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
10,3711057301.0,4,377897,555383701,3718051866.62,3718051866.7,3711057301.0,0.0,internal_timestamp,27002,135862,1517.04166473,3.5862,3.27897,34.9271588437,1034.74094288,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
11,3711057751.0,4,377875,555384151,3718051866.63,3718051866.72,3711057751.0,0.0,internal_timestamp,27005,135839,1517.2295979,3.5839,3.27875,34.9268858091,1034.74189243,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
12,3711058201.0,4,377857,555384601,3718051866.63,3718051866.72,3711058201.0,0.0,internal_timestamp,26998,135818,1516.79108717,3.5818,3.27857,34.9271856015,1034.7404328,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
13,3711058651.0,4,377822,555385051,3718051866.63,3718051866.72,3711058651.0,0.0,internal_timestamp,27007,135770,1517.35488668,3.577,3.27822,34.9278251768,1034.74413925,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
14,3711059101.0,4,377792,555385501,3718051866.63,3718051866.72,3711059101.0,0.0,internal_timestamp,27001,135746,1516.97902034,3.5746,3.27792,34.9269872146,1034.74211031,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
15,3711059551.0,4,377759,555385951,3718051866.63,3718051866.72,3711059551.0,0.0,internal_timestamp,27004,135710,1517.16695351,3.571,3.27759,34.9267819987,1034.74329041,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
16,3711060001.0,4,377754,555386401,3718051866.63,3718051866.72,3711060001.0,0.0,internal_timestamp,27004,135700,1517.16695351,3.57,3.27754,34.9272451619,1034.7437906,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
17,3711060451.0,4,377763,555386851,3718051866.63,3718051866.72,3711060451.0,0.0,internal_timestamp,27006,135713,1517.29224229,3.5713,3.27763,34.9268777144,1034.74389092,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
18,3711060901.0,4,377788,555387301,3718051866.63,3718051866.72,3711060901.0,0.0,internal_timestamp,26999,135743,1516.85373156,3.5743,3.27788,34.9268915191,1034.74150985,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
19,3711061351.0,4,377879,555387751,3718051866.63,3718051866.7,3711061351.0,0.0,internal_timestamp,27003,135838,1517.10430912,3.5838,3.27879,34.9275277971,1034.7418438,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
20,3711061801.0,4,377856,555388201,3718051866.63,3718051866.7,3711061801.0,0.0,internal_timestamp,27001,135819,1516.97902034,3.5819,3.27856,34.9268684544,1034.74101959,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
21,3711062251.0,4,377835,555388651,3718051866.63,3718051866.7,3711062251.0,0.0,internal_timestamp,26995,135811,1516.603154,3.5811,3.27835,34.9254083029,1034.73828372,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
22,3711062701.0,4,377827,555389101,3718051866.63,3718051866.7,3711062701.0,0.0,internal_timestamp,27001,135811,1516.97902034,3.5811,3.27827,34.9242735563,1034.73909178,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
23,3711063151.0,4,377832,555389551,3718051866.63,3718051866.7,3711063151.0,0.0,internal_timestamp,26995,135826,1516.603154,3.5826,3.27832,34.923468247,1034.73655566,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
24,3711063601.0,4,377889,555390001,3718051866.63,3718051866.7,3711063601.0,0.0,internal_timestamp,26997,135884,1516.72844278,3.5884,3.27889,34.9240415113,1034.73677912,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
25,3711064051.0,4,377917,555390451,3718051866.63,3718051866.7,3711064051.0,0.0,internal_timestamp,26995,135911,1516.603154,3.5911,3.27917,34.9245727324,1034.73626065,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
26,3711064501.0,4,377870,555390901,3718051866.63,3718051866.7,3711064501.0,0.0,internal_timestamp,26989,135873,1516.22728766,3.5873,3.2787,34.9231975273,1034.7340018,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
27,3711064951.0,4,377786,555391351,3718051866.63,3718051866.72,3711064951.0,0.0,internal_timestamp,26990,135792,1516.28993205,3.5792,3.27786,34.9217574993,1034.73426144,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
28,3711065401.0,4,377836,555391801,3718051866.63,3718051866.72,3711065401.0,0.0,internal_timestamp,26998,135836,1516.79108717,3.5836,3.27836,34.9227937055,1034.73673887,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
29,3711065851.0,4,377876,555392251,3718051866.63,3718051866.72,3711065851.0,0.0,internal_timestamp,26997,135879,1516.72844278,3.5879,3.27876,34.9230277945,1034.73605167,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
30,3711066301.0,4,377878,555392701,3718051866.63,3718051866.72,3711066301.0,0.0,internal_timestamp,26999,135885,1516.85373156,3.5885,3.27878,34.9225694704,1034.73617611,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
31,3711066751.0,4,377844,555393151,3718051866.63,3718051866.72,3711066751.0,0.0,internal_timestamp,26996,135843,1516.66579839,3.5843,3.27844,34.9230652483,1034.73629008,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
32,3711067201.0,4,377822,555393601,3718051866.63,3718051866.72,3711067201.0,0.0,internal_timestamp,27003,135822,1517.10430912,3.5822,3.27822,34.9224568355,1034.73808151,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
33,3711067651.0,4,377815,555394051,3718051866.63,3718051866.72,3711067651.0,0.0,internal_timestamp,26996,135818,1516.66579839,3.5818,3.27815,34.9222657444,1034.7360041,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
34,3711068101.0,4,377805,555394501,3718051866.64,3718051866.72,3711068101.0,0.0,internal_timestamp,26997,135802,1516.72844278,3.5802,3.27805,34.9227383754,1034.73687695,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
35,3711068551.0,4,377792,555394951,3718051866.64,3718051866.72,3711068551.0,0.0,internal_timestamp,27002,135786,1517.04166473,3.5786,3.27792,34.9227312715,1034.73850577,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
36,3711069001.0,4,377787,555395401,3718051866.64,3718051866.72,3711069001.0,0.0,internal_timestamp,26998,135783,1516.79108717,3.5783,3.27787,34.9225788766,1034.73729449,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
37,3711069451.0,4,377788,555395851,3718051866.64,3718051866.72,3711069451.0,0.0,internal_timestamp,26995,135783,1516.603154,3.5783,3.27788,34.9227904119,1034.7366111,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
38,3711069901.0,4,377793,555396301,3718051866.64,3718051866.72,3711069901.0,0.0,internal_timestamp,27009,135787,1517.48017547,3.5787,3.27793,34.9225274998,1034.74031424,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
39,3711070351.0,4,377800,555396751,3718051866.64,3718051866.72,3711070351.0,0.0,internal_timestamp,27003,135797,1517.10430912,3.5797,3.278,34.9224875299,1034.73844727,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
40,3711070801.0,4,377795,555397201,3718051866.64,3718051866.72,3711070801.0,0.0,internal_timestamp,26999,135798,1516.85373156,3.5798,3.27795,34.9219126965,1034.7368497,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
41,3711071251.0,4,377810,555397651,3718051866.64,3718051866.72,3711071251.0,0.0,internal_timestamp,27010,135811,1517.54281986,3.5811,3.2781,34.921978401,1034.73983833,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
42,3711071701.0,4,377783,555398101,3718051866.64,3718051866.72,3711071701.0,0.0,internal_timestamp,27007,135791,1517.35488668,3.5791,3.27783,34.9209807845,1034.738479,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
43,3711072151.0,4,377821,555398551,3718051866.64,3718051866.72,3711072151.0,0.0,internal_timestamp,27002,135833,1517.04166473,3.5833,3.27821,34.9212075458,1034.73666725,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
44,3711072601.0,4,377842,555399001,3718051866.64,3718051866.72,3711072601.0,0.0,internal_timestamp,27014,135848,1517.79339742,3.5848,3.27842,34.9217426881,1034.74028012,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
45,3711073051.0,4,377907,555399451,3718051866.64,3718051866.72,3711073051.0,0.0,internal_timestamp,27010,135909,1517.54281986,3.5909,3.27907,34.923133692,1034.73940538,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
46,3711073501.0,4,377897,555399901,3718051866.64,3718051866.72,3711073501.0,0.0,internal_timestamp,27013,135898,1517.73075303,3.5898,3.27897,34.9230164975,1034.74031324,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
47,3711073951.0,4,377916,555400351,3718051866.64,3718051866.72,3711073951.0,0.0,internal_timestamp,27021,135917,1518.23190815,3.5917,3.27916,34.9230156781,1034.74231779,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
48,3711074401.0,4,377858,555400801,3718051866.64,3718051866.72,3711074401.0,0.0,internal_timestamp,27016,135855,1517.9186862,3.5855,3.27858,34.9228391812,1034.7416115,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
49,3711074851.0,4,377892,555401251,3718051866.64,3718051866.72,3711074851.0,0.0,internal_timestamp,27012,135883,1517.66810864,3.5883,3.27892,34.9240384715,1034.74103754,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
50,3711075301.0,4,377813,555401701,3718051866.65,3718051866.72,3711075301.0,0.0,internal_timestamp,27013,135794,1517.73075303,3.5794,3.27813,34.924036747,1034.74253605,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
51,3711075751.0,4,377828,555402151,3718051866.65,3718051866.72,3711075751.0,0.0,internal_timestamp,27012,135801,1517.66810864,3.5801,3.27828,34.9251076857,1034.74299798,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
52,3711076201.0,4,377864,555402601,3718051866.65,3718051866.72,3711076201.0,0.0,internal_timestamp,27014,135829,1517.79339742,3.5829,3.27864,34.9263585789,1034.74416357,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
53,3711076651.0,4,377892,555403051,3718051866.65,3718051866.72,3711076651.0,0.0,internal_timestamp,27011,135853,1517.60546425,3.5853,3.27892,34.927237677,1034.74367614,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
54,3711077101.0,4,377891,555403501,3718051866.65,3718051866.72,3711077101.0,0.0,internal_timestamp,27008,135852,1517.41753108,3.5852,3.27891,34.9273175863,1034.74290311,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
55,3711077551.0,4,377877,555403951,3718051866.65,3718051866.72,3711077551.0,0.0,internal_timestamp,27011,135843,1517.60546425,3.5843,3.27877,34.9265147591,1034.74324534,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
56,3711078001.0,4,377837,555404401,3718051866.65,3718051866.72,3711078001.0,0.0,internal_timestamp,27010,135807,1517.54281986,3.5807,3.27837,34.9256034719,1034.74273889,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
57,3711078451.0,4,377848,555404851,3718051866.65,3718051866.72,3711078451.0,0.0,internal_timestamp,27007,135829,1517.35488668,3.5829,3.27848,34.924677581,1034.74086185,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
58,3711078901.0,4,377905,555405301,3718051867.52,3718051867.53,3711078901.0,0.0,internal_timestamp,27010,135896,1517.54281986,3.5896,3.27905,34.9242692701,1034.74047465,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
59,3711079351.0,4,377933,555405751,3718051867.52,3718051867.53,3711079351.0,0.0,internal_timestamp,27012,135934,1517.66810864,3.5934,3.27933,34.9235150702,1034.73992906,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
60,3711079801.0,4,377845,555406201,3718051867.52,3718051867.53,3711079801.0,0.0,internal_timestamp,27014,135855,1517.79339742,3.5855,3.27845,34.9213593032,1034.73988344,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
61,3711080251.0,4,377691,555406651,3718051867.52,3718051867.53,3711080251.0,0.0,internal_timestamp,27007,135718,1517.35488668,3.5718,3.27691,34.9177762259,1034.73696039,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
62,3711080701.0,4,377692,555407101,3718051867.52,3718051867.53,3711080701.0,0.0,internal_timestamp,27004,135721,1517.16695351,3.5721,3.27692,34.9176709491,1034.73598726,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
63,3711081151.0,4,377687,555407551,3718051867.52,3718051867.53,3711081151.0,0.0,internal_timestamp,27001,135713,1516.97902034,3.5713,3.27687,34.9180155438,1034.73551752,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
64,3711081601.0,4,377699,555408001,3718051867.52,3718051867.53,3711081601.0,0.0,internal_timestamp,26999,135722,1516.85373156,3.5722,3.27699,34.9185506808,1034.73524842,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
65,3711082051.0,4,377809,555408451,3718051867.52,3718051867.53,3711082051.0,0.0,internal_timestamp,27000,135825,1516.91637595,3.5825,3.27809,34.9206909819,1034.73580476,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
66,3711082501.0,4,377844,555408901,3718051867.52,3718051867.53,3711082501.0,0.0,internal_timestamp,27001,135856,1516.97902034,3.5856,3.27844,34.9215376027,1034.73632882,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
67,3711082951.0,4,377854,555409351,3718051867.52,3718051867.53,3711082951.0,0.0,internal_timestamp,26990,135865,1516.28993205,3.5865,3.27854,34.9221138023,1034.73354353,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
68,3711083401.0,4,377872,555409801,3718051867.52,3718051867.53,3711083401.0,0.0,internal_timestamp,26997,135869,1516.72844278,3.5869,3.27872,34.9236094202,1034.73664499,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
69,3711083851.0,4,377882,555410251,3718051867.52,3718051867.53,3711083851.0,0.0,internal_timestamp,26993,135876,1516.47786522,3.5876,3.27882,34.9241800214,1034.73586467,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
70,3711084301.0,4,377892,555410701,3718051867.52,3718051867.53,3711084301.0,0.0,internal_timestamp,26992,135883,1516.41522083,3.5883,3.27892,34.9246577104,1034.73586083,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
71,3711084751.0,4,377886,555411151,3718051867.52,3718051867.53,3711084751.0,0.0,internal_timestamp,26989,135874,1516.22728766,3.5874,3.27886,34.9249894768,1034.7353949,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
72,3711085201.0,4,377878,555411601,3718051867.52,3718051867.53,3711085201.0,0.0,internal_timestamp,26994,135865,1516.54050961,3.5865,3.27878,34.9248363257,1034.73681343,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
73,3711085651.0,4,377875,555412051,3718051867.52,3718051867.53,3711085651.0,0.0,internal_timestamp,26991,135861,1516.35257644,3.5861,3.27875,34.9249958536,1034.73614392,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
74,3711086101.0,4,377875,555412501,3718051867.52,3718051867.53,3711086101.0,0.0,internal_timestamp,26980,135864,1515.66348814,3.5864,3.27875,34.925019662,1034.73300698,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
75,3711086551.0,4,377881,555412951,3718051867.52,3718051867.53,3711086551.0,0.0,internal_timestamp,26978,135874,1515.53819936,3.5874,3.27881,34.9247371147,1034.73208217,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
76,3711087001.0,4,377881,555413401,3718051867.52,3718051867.53,3711087001.0,0.0,internal_timestamp,26959,135877,1514.34795594,3.5877,3.27881,34.9250086895,1034.72687448,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
77,3711087451.0,4,377880,555413851,3718051867.52,3718051867.53,3711087451.0,0.0,internal_timestamp,26955,135878,1514.09737838,3.5878,3.2788,34.9249083625,1034.72564942,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
78,3711087901.0,4,377881,555414301,3718051867.52,3718051867.53,3711087901.0,0.0,internal_timestamp,26966,135875,1514.78646667,3.5875,3.27881,34.9250031211,1034.72887952,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
79,3711088351.0,4,377881,555414751,3718051867.52,3718051867.53,3711088351.0,0.0,internal_timestamp,26959,135876,1514.34795594,3.5876,3.27881,34.9251142982,1034.72697105,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
80,3711088801.0,4,377876,555415201,3718051867.52,3718051867.53,3711088801.0,0.0,internal_timestamp,26955,135872,1514.09737838,3.5872,3.27876,34.9250676181,1034.72585645,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
81,3711089251.0,4,377873,555415651,3718051867.52,3718051867.53,3711089251.0,0.0,internal_timestamp,26961,135864,1514.47324472,3.5864,3.27873,34.9253708736,1034.7279028,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
82,3711089701.0,4,377847,555416101,3718051867.53,3718051867.54,3711089701.0,0.0,internal_timestamp,26947,135842,1513.59622325,3.5842,3.27847,34.9250442193,1034.72398271,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
83,3711090151.0,4,377800,555416551,3718051867.53,3718051867.54,3711090151.0,0.0,internal_timestamp,26945,135787,1513.47093447,3.5787,3.278,34.925340216,1034.7244,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
84,3711090601.0,4,377810,555417001,3718051867.53,3718051867.54,3711090601.0,0.0,internal_timestamp,26953,135791,1513.9720896,3.5791,3.2781,34.9258561461,1034.7270158,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
85,3711091051.0,4,377814,555417451,3718051867.53,3718051867.54,3711091051.0,0.0,internal_timestamp,26958,135794,1514.28531155,3.5794,3.27814,34.9258588788,1034.72839281,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
86,3711091501.0,4,377812,555417901,3718051867.53,3718051867.54,3711091501.0,0.0,internal_timestamp,26944,135793,1513.40829008,3.5793,3.27812,34.9261609623,1034.72467925,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
87,3711091951.0,4,377806,555418351,3718051867.53,3718051867.54,3711091951.0,0.0,internal_timestamp,26948,135791,1513.65886764,3.5791,3.27806,34.9255365362,1034.72534902,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
88,3711092401.0,4,377819,555418801,3718051867.53,3718051867.54,3711092401.0,0.0,internal_timestamp,26955,135808,1514.09737838,3.5808,3.27819,34.9250661987,1034.72672976,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
89,3711092851.0,4,377838,555419251,3718051867.53,3718051867.54,3711092851.0,0.0,internal_timestamp,26951,135834,1513.84680082,3.5834,3.27838,34.924697741,1034.72495265,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
90,3711093301.0,4,377850,555419701,3718051867.54,3718051867.55,3711093301.0,0.0,internal_timestamp,26948,135844,1513.65886764,3.5844,3.2785,34.9251578443,1034.72432776,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
91,3711093751.0,4,377849,555420151,3718051867.54,3718051867.55,3711093751.0,0.0,internal_timestamp,26947,135848,1513.59622325,3.5848,3.27849,34.9246477519,1034.72358948,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
92,3711094201.0,4,377840,555420601,3718051867.54,3718051867.55,3711094201.0,0.0,internal_timestamp,26946,135843,1513.53357886,3.5843,3.2784,34.9241393084,1034.72297546,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
93,3711094651.0,4,377835,555421051,3718051867.54,3718051867.55,3711094651.0,0.0,internal_timestamp,26951,135833,1513.84680082,3.5833,3.27835,34.9244475183,1034.72476987,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
94,3711095101.0,4,377821,555421501,3718051867.54,3718051867.55,3711095101.0,0.0,internal_timestamp,26940,135825,1513.15771252,3.5825,3.27821,34.9239725721,1034.72139143,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
95,3711095551.0,4,377821,555421951,3718051867.54,3718051867.55,3711095551.0,0.0,internal_timestamp,26944,135826,1513.40829008,3.5826,3.27821,34.9237430524,1034.72233026,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
96,3711096001.0,4,377797,555422401,3718051867.54,3718051867.55,3711096001.0,0.0,internal_timestamp,26963,135797,1514.5985335,3.5797,3.27797,34.9233705272,1034.72781411,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
97,3711096451.0,4,377800,555422851,3718051867.54,3718051867.55,3711096451.0,0.0,internal_timestamp,26938,135814,1513.03242374,3.5814,3.278,34.922705325,1034.71998043,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
98,3711096901.0,4,377793,555423301,3718051867.54,3718051867.55,3711096901.0,0.0,internal_timestamp,26956,135802,1514.16002277,3.5802,3.27793,34.9225847865,1034.72514677,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
99,3711097351.0,4,377779,555423751,3718051867.54,3718051867.55,3711097351.0,0.0,internal_timestamp,26946,135788,1513.53357886,3.5788,3.27779,34.9227124446,1034.72260647,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
100,3711097801.0,4,377775,555424201,3718051867.54,3718051867.55,3711097801.0,0.0,internal_timestamp,26955,135784,1514.09737838,3.5784,3.27775,34.9223816122,1034.72494992,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
101,3711098251.0,4,377778,555424651,3718051867.54,3718051867.55,3711098251.0,0.0,internal_timestamp,26957,135781,1514.22266716,3.5781,3.27778,34.9229923943,1034.72603675,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
102,3711098701.0,4,377802,555425101,3718051867.54,3718051867.55,3711098701.0,0.0,internal_timestamp,26961,135801,1514.47324472,3.5801,3.27802,34.9236031191,1034.72737574,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
103,3711099151.0,4,377803,555425551,3718051867.54,3718051867.55,3711099151.0,0.0,internal_timestamp,26970,135796,1515.03704424,3.5796,3.27803,34.9239710577,1034.73028139,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
104,3711099601.0,4,377810,555426001,3718051867.54,3718051867.55,3711099601.0,0.0,internal_timestamp,26965,135800,1514.72382228,3.58,3.2781,34.9245338114,1034.72925273,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
105,3711100051.0,4,377808,555426451,3718051867.54,3718051867.55,3711100051.0,0.0,internal_timestamp,26963,135793,1514.5985335,3.5793,3.27808,34.9250978673,1034.72922485,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
106,3711100501.0,4,377824,555426901,3718051867.54,3718051867.55,3711100501.0,0.0,internal_timestamp,26977,135804,1515.47555497,3.5804,3.27824,34.9254003324,1034.73327632,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
107,3711100951.0,4,377825,555427351,3718051867.54,3718051867.55,3711100951.0,0.0,internal_timestamp,26967,135806,1514.84911106,3.5806,3.27825,34.9256174543,1034.73058784,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
108,3711101401.0,4,377825,555427801,3718051867.54,3718051867.55,3711101401.0,0.0,internal_timestamp,26961,135808,1514.47324472,3.5808,3.27825,34.9255920639,1034.7288416,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
109,3711101851.0,4,377843,555428251,3718051867.54,3718051867.55,3711101851.0,0.0,internal_timestamp,26972,135816,1515.16233302,3.5816,3.27843,34.9265414988,1034.73259247,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
110,3711102301.0,4,377849,555428701,3718051867.54,3718051867.55,3711102301.0,0.0,internal_timestamp,26961,135826,1514.47324472,3.5826,3.27849,34.926537695,1034.72933809,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
111,3711102751.0,4,377852,555429151,3718051867.54,3718051867.55,3711102751.0,0.0,internal_timestamp,26968,135823,1514.91175545,3.5823,3.27852,34.9269935854,1034.73171911,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
112,3711103201.0,4,377822,555429601,3718051867.54,3718051867.55,3711103201.0,0.0,internal_timestamp,26955,135796,1514.09737838,3.5796,3.27822,34.9266895612,1034.72816815,29,29,29,29,29,13,29,13,29,29,59.9462,-39.4737
