obs,time,deployment,conductivity,ctd_time,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temperature,ctdmo_seawater_pressure,ctdmo_seawater_temperature,ctdmo_seawater_conductivity,practical_salinity,density,ctdmo_seawater_pressure_qc_executed,ctdmo_seawater_pressure_qc_results,ctdmo_seawater_temperature_qc_executed,ctdmo_seawater_temperature_qc_results,ctdmo_seawater_conductivity_qc_executed,ctdmo_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
0,3711052801.0,3,377834,555379201,3718312475.56,3718312475.7,3711052801.0,0.0,internal_timestamp,26986,135826,1516.03935448,3.5826,3.27834,34.9239841854,1034.73441241,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
1,3711053251.0,3,377831,555379651,3718312475.56,3718312475.7,3711053251.0,0.0,internal_timestamp,26999,135819,1516.85373156,3.5819,3.27831,34.9239650426,1034.73817402,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
2,3711053701.0,3,377819,555380101,3718312475.57,3718312475.7,3711053701.0,0.0,internal_timestamp,26991,135806,1516.35257644,3.5806,3.27819,34.9241623909,1034.73624139,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
3,3711054151.0,3,377812,555380551,3718312475.57,3718312475.7,3711054151.0,0.0,internal_timestamp,26992,135793,1516.41522083,3.5793,3.27812,34.9246741096,1034.73710391,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
4,3711054601.0,3,377824,555381001,3718312475.57,3718312475.7,3711054601.0,0.0,internal_timestamp,26994,135800,1516.54050961,3.58,3.27824,34.9252962827,1034.73806302,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
5,3711055051.0,3,377823,555381451,3718312475.57,3718312475.7,3711055051.0,0.0,internal_timestamp,26997,135801,1516.72844278,3.5801,3.27823,34.9249791305,1034.73864983,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
6,3711055501.0,3,377828,555381901,3718312475.57,3718312475.7,3711055501.0,0.0,internal_timestamp,27003,135801,1517.10430912,3.5801,3.27828,34.925386407,1034.74066848,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
7,3711055951.0,3,377826,555382351,3718312475.57,3718312475.7,3711055951.0,0.0,internal_timestamp,26994,135793,1516.54050961,3.5793,3.27826,34.9262728822,1034.73892537,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
8,3711056401.0,3,377829,555382801,3718312475.57,3718312475.7,3711056401.0,0.0,internal_timestamp,27000,135793,1516.91637595,3.5793,3.27829,34.9264429171,1034.74075777,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
9,3711056851.0,3,377829,555383251,3718312475.57,3718312475.7,3711056851.0,0.0,internal_timestamp,26998,135792,1516.79108717,3.5792,3.27829,34.9266104862,1034.74033669,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
10,3711057301.0,3,377829,555383701,3718312475.57,3718312475.7,3711057301.0,0.0,internal_timestamp,26995,135793,1516.603154,3.5793,3.27829,34.9265977785,1034.73946359,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
11,3711057751.0,3,377827,555384151,3718312475.57,3718312475.7,3711057751.0,0.0,internal_timestamp,26988,135796,1516.16464326,3.5796,3.27827,34.9262604696,1034.7371757,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
12,3711058201.0,3,377820,555384601,3718312475.57,3718312475.7,3711058201.0,0.0,internal_timestamp,26989,135793,1516.22728766,3.5793,3.2782,34.9257160082,1034.73707241,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
13,3711058651.0,3,377815,555385051,3718312475.57,3718312475.7,3711058651.0,0.0,internal_timestamp,26985,135793,1515.97671009,3.5793,3.27815,34.9252467854,1034.7355714,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
14,3711059101.0,3,377820,555385501,3718312475.57,3718312475.7,3711059101.0,0.0,internal_timestamp,26988,135798,1516.16464326,3.5798,3.2782,34.9252188713,1034.73633065,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
15,3711059551.0,3,377823,555385951,3718312475.57,3718312475.7,3711059551.0,0.0,internal_timestamp,26996,135799,1516.66579839,3.5799,3.27823,34.9252213401,1034.73858416,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
16,3711060001.0,3,377819,555386401,3718312475.57,3718312475.7,3711060001.0,0.0,internal_timestamp,26988,135794,1516.16464326,3.5794,3.27819,34.9255227356,1034.73662385,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
17,3711060451.0,3,377818,555386851,3718312475.57,3718312475.7,3711060451.0,0.0,internal_timestamp,26989,135791,1516.22728766,3.5791,3.27818,34.9256900079,1034.73707932,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
18,3711060901.0,3,377822,555387301,3718312475.57,3718312475.7,3711060901.0,0.0,internal_timestamp,26990,135793,1516.28993205,3.5793,3.27822,34.9259222814,1034.7375175,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
19,3711061351.0,3,377818,555387751,3718312475.57,3718312475.7,3711061351.0,0.0,internal_timestamp,26992,135785,1516.41522083,3.5785,3.27818,34.9262308354,1034.73843536,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
20,3711061801.0,3,377816,555388201,3718312475.57,3718312475.7,3711061801.0,0.0,internal_timestamp,26994,135786,1516.54050961,3.5786,3.27816,34.9258260132,1034.73867019,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
21,3711062251.0,3,377818,555388651,3718312475.57,3718312475.7,3711062251.0,0.0,internal_timestamp,26988,135794,1516.16464326,3.5794,3.27818,34.9254041129,1034.73653073,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
22,3711062701.0,3,377815,555389101,3718312475.57,3718312475.71,3711062701.0,0.0,internal_timestamp,27001,135790,1516.97902034,3.579,3.27815,34.9250680959,1034.74000259,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
23,3711063151.0,3,377761,555389551,3718312475.57,3718312475.71,3711063151.0,0.0,internal_timestamp,26992,135743,1516.41522083,3.5743,3.27761,34.9239051251,1034.73718323,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
24,3711063601.0,3,377782,555390001,3718312475.57,3718312475.71,3711063601.0,0.0,internal_timestamp,26998,135768,1516.79108717,3.5768,3.27782,34.9235700042,1034.73827761,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
25,3711064051.0,3,377791,555390451,3718312475.57,3718312475.71,3711064051.0,0.0,internal_timestamp,26998,135780,1516.79108717,3.578,3.27791,34.923370223,1034.73795682,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
