obs,time,deployment,conductivity,ctd_time,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temperature,ctdmo_seawater_pressure,ctdmo_seawater_temperature,ctdmo_seawater_conductivity,practical_salinity,density,ctdmo_seawater_pressure_qc_executed,ctdmo_seawater_pressure_qc_results,ctdmo_seawater_temperature_qc_executed,ctdmo_seawater_temperature_qc_results,ctdmo_seawater_conductivity_qc_executed,ctdmo_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
0,3706214401.0,3,377320,550540801,3718312234.86,3718312234.98,3706214401.0,0.0,internal_timestamp,26843,135442,1507.08120664,3.5442,3.2732,34.9079783481,1034.68658129,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
1,3706214851.0,3,377359,550541251,3718312234.86,3718312234.98,3706214851.0,0.0,internal_timestamp,26844,135465,1507.14385103,3.5465,3.27359,34.9101481105,1034.68825546,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
2,3706215301.0,3,377389,550541701,3718312234.86,3718312234.97,3706215301.0,0.0,internal_timestamp,26861,135485,1508.20880567,3.5485,3.27389,34.9110698272,1034.69352253,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
3,3706215751.0,3,377399,550542151,3718312234.86,3718312234.97,3706215751.0,0.0,internal_timestamp,26872,135494,1508.89789396,3.5494,3.27399,34.9109651758,1034.69643366,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
4,3706216201.0,3,377386,550542601,3718312234.86,3718312234.97,3706216201.0,0.0,internal_timestamp,26875,135484,1509.08582714,3.5484,3.27386,34.9103851894,1034.69696412,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
5,3706216651.0,3,377385,550543051,3718312234.86,3718312234.97,3706216651.0,0.0,internal_timestamp,26854,135486,1507.77029494,3.5486,3.27385,34.9107063691,1034.69124072,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
6,3706217101.0,3,377423,550543501,3718312234.86,3718312234.98,3706217101.0,0.0,internal_timestamp,26906,135511,1511.02780324,3.5511,3.27423,34.9109643862,1034.70583188,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
7,3706217551.0,3,377416,550543951,3718312234.86,3718312234.98,3706217551.0,0.0,internal_timestamp,26882,135515,1509.52433787,3.5515,3.27416,34.9104549202,1034.69857963,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
8,3706218001.0,3,377510,550544401,3718312234.86,3718312234.98,3706218001.0,0.0,internal_timestamp,26888,135591,1509.90020421,3.5591,3.2751,34.9133987241,1034.7015554,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
9,3706218451.0,3,377518,550544851,3718312234.86,3718312234.98,3706218451.0,0.0,internal_timestamp,26917,135657,1511.71689154,3.5657,3.27518,34.9064791325,1034.70343639,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
10,3706218901.0,3,377558,550545301,3718312234.86,3718312234.98,3706218901.0,0.0,internal_timestamp,26900,135636,1510.6519369,3.5636,3.27558,34.9139703402,1034.70478967,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
11,3706219351.0,3,377732,550545751,3718312234.87,3718312234.99,3706219351.0,0.0,internal_timestamp,26923,135807,1512.09275788,3.5807,3.27732,34.9158431214,1034.71044094,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
12,3706219801.0,3,377671,550546201,3718312234.87,3718312234.99,3706219801.0,0.0,internal_timestamp,26913,135744,1511.46631398,3.5744,3.27671,34.9155693792,1034.70825397,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
13,3706220251.0,3,377812,550546651,3718312234.87,3718312234.99,3706220251.0,0.0,internal_timestamp,26929,135887,1512.46862422,3.5887,3.27812,34.9166986527,1034.71171908,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
14,3706220701.0,3,377844,550547101,3718312234.87,3718312234.99,3706220701.0,0.0,internal_timestamp,26908,135911,1511.15309202,3.5911,3.27844,34.9186098733,1034.70694507,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
15,3706221151.0,3,377792,550547551,3718312234.87,3718312234.99,3706221151.0,0.0,internal_timestamp,26908,135852,1511.15309202,3.5852,3.27792,34.9186726972,1034.70780026,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
16,3706221601.0,3,377826,550548001,3718312234.87,3718312234.99,3706221601.0,0.0,internal_timestamp,26914,135878,1511.52895837,3.5878,3.27826,34.919773857,1034.71000874,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
17,3706222051.0,3,377732,550548451,3718312234.87,3718312234.99,3706222051.0,0.0,internal_timestamp,26918,135798,1511.77953593,3.5798,3.27732,34.9169483807,1034.71001562,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
18,3706222501.0,3,377997,550548901,3718312234.87,3718312234.99,3706222501.0,0.0,internal_timestamp,26899,136046,1510.58929251,3.6046,3.27997,34.9227761209,1034.70582208,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
19,3706222951.0,3,377962,550549351,3718312234.87,3718312234.99,3706222951.0,0.0,internal_timestamp,26915,136036,1511.59160276,3.6036,3.27962,34.919187241,1034.70767184,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
20,3706223401.0,3,378101,550549801,3718312234.87,3718312234.99,3706223401.0,0.0,internal_timestamp,26909,136159,1511.21573641,3.6159,3.28101,34.9228648109,1034.70717702,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
21,3706223851.0,3,378081,550550251,3718312234.87,3718312234.99,3706223851.0,0.0,internal_timestamp,26897,136158,1510.46400373,3.6158,3.28081,34.9209715127,1034.7023068,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
22,3706224301.0,3,377998,550550701,3718312234.87,3718312234.99,3706224301.0,0.0,internal_timestamp,26917,136046,1511.71689154,3.6046,3.27998,34.9223373719,1034.71057435,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
23,3706224751.0,3,378058,550551151,3718312234.87,3718312234.99,3706224751.0,0.0,internal_timestamp,26917,136117,1511.71689154,3.6117,3.28058,34.9219543093,1034.70930221,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
24,3706225201.0,3,377972,550551601,3718312234.87,3718312234.99,3706225201.0,0.0,internal_timestamp,26920,136038,1511.90482471,3.6038,3.27972,34.920006808,1034.70970363,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
25,3706225651.0,3,377982,550552051,3718312234.87,3718312234.99,3706225651.0,0.0,internal_timestamp,26918,136039,1511.77953593,3.6039,3.27982,34.9211486452,1034.71002004,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
26,3706226101.0,3,378079,550552501,3718312234.87,3718312234.99,3706226101.0,0.0,internal_timestamp,26927,136111,1512.34333544,3.6111,3.28079,34.9247672219,1034.71442388,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
27,3706226551.0,3,377956,550552951,3718312234.87,3718312234.98,3706226551.0,0.0,internal_timestamp,26912,136016,1511.40366959,3.6016,3.27956,34.9206802043,1034.70826793,29,29,29,29,29,13,29,13,29,29,59.9341,-39.4673
28,3706227001.0,3,377919,550553401,3718312234.87,3718312234.98,3706227001.0,0.0,internal_timestamp,26871,136001,1508.83524957,3.6001,3.27919,34.9191466631,1034.69565935,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
29,3706227451.0,3,378045,550553851,3718312234.87,3718312234.98,3706227451.0,0.0,internal_timestamp,26884,136105,1509.64962665,3.6105,3.28045,34.9227017552,1034.70070943,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
30,3706227901.0,3,378071,550554301,3718312234.87,3718312234.98,3706227901.0,0.0,internal_timestamp,26888,136124,1509.90020421,3.6124,3.28071,34.9236539084,1034.70232956,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
31,3706228351.0,3,378038,550554751,3718312234.87,3718312234.98,3706228351.0,0.0,internal_timestamp,26855,136100,1507.83293933,3.61,3.28038,34.9232977734,1034.69303418,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
32,3706228801.0,3,378105,550555201,3718312234.87,3718312234.98,3706228801.0,0.0,internal_timestamp,26892,136153,1510.15078178,3.6153,3.28105,34.9244984361,1034.70372826,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
33,3706229251.0,3,378093,550555651,3718312234.87,3718312234.98,3706229251.0,0.0,internal_timestamp,26877,136145,1509.21111592,3.6145,3.28093,34.9243850796,1034.6995016,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
34,3706229701.0,3,378060,550556101,3718312234.87,3718312234.98,3706229701.0,0.0,internal_timestamp,26869,136125,1508.70996079,3.6125,3.2806,34.922832776,1034.69629141,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
35,3706230151.0,3,378033,550556551,3718312234.87,3718312234.98,3706230151.0,0.0,internal_timestamp,26819,136107,1505.57774127,3.6107,3.28033,34.9230809196,1034.68257416,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
36,3706230601.0,3,378038,550557001,3718312234.87,3718312234.98,3706230601.0,0.0,internal_timestamp,26824,136118,1505.89096322,3.6118,3.28038,34.9223574735,1034.68327169,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
37,3706231051.0,3,378064,550557451,3718312234.87,3718312234.98,3706231051.0,0.0,internal_timestamp,26841,136133,1506.95591786,3.6133,3.28064,34.9233293007,1034.68864336,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
38,3706231501.0,3,378057,550557901,3718312234.87,3718312234.98,3706231501.0,0.0,internal_timestamp,26844,136124,1507.14385103,3.6124,3.28057,34.9233568221,1034.68963754,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
39,3706231951.0,3,378015,550558351,3718312234.87,3718312234.98,3706231951.0,0.0,internal_timestamp,26831,136087,1506.32947395,3.6087,3.28015,34.9226870476,1034.68593644,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
40,3706232401.0,3,377931,550558801,3718312234.87,3718312234.98,3706232401.0,0.0,internal_timestamp,26866,135985,1508.52202762,3.5985,3.27931,34.9224136281,1034.69702694,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
41,3706232851.0,3,377945,550559251,3718312234.87,3718312234.98,3706232851.0,0.0,internal_timestamp,26844,136000,1507.14385103,3.6,3.27945,34.9231711953,1034.69118682,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
42,3706233301.0,3,377882,550559701,3718312234.87,3718312234.98,3706233301.0,0.0,internal_timestamp,26836,135950,1506.64269591,3.595,3.27882,34.9212283286,1034.68807896,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
43,3706233751.0,3,377831,550560151,3718312234.88,3718312234.99,3706233751.0,0.0,internal_timestamp,26809,135926,1504.95129736,3.5926,3.27831,34.918551104,1034.6786583,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
44,3706234201.0,3,377885,550560601,3718312234.88,3718312234.99,3706234201.0,0.0,internal_timestamp,26843,135952,1507.08120664,3.5952,3.27885,34.921156037,1034.68997723,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
45,3706234651.0,3,377872,550561051,3718312234.88,3718312234.99,3706234651.0,0.0,internal_timestamp,26832,135945,1506.39211834,3.5945,3.27872,34.9206943741,1034.68659525,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
46,3706235101.0,3,377860,550561501,3718312234.88,3718312234.99,3706235101.0,0.0,internal_timestamp,26813,135922,1505.20187492,3.5922,3.2786,34.9222887372,1034.68278022,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
47,3706235551.0,3,377857,550561951,3718312234.88,3718312234.99,3706235551.0,0.0,internal_timestamp,26808,135923,1504.88865297,3.5923,3.27857,34.9219822876,1034.68110994,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
48,3706236001.0,3,377851,550562401,3718312234.88,3718312234.99,3706236001.0,0.0,internal_timestamp,26806,135925,1504.76336419,3.5925,3.27851,34.921121499,1034.6798404,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
49,3706236451.0,3,377802,550562851,3718312234.88,3718312234.99,3706236451.0,0.0,internal_timestamp,26822,135875,1505.76567444,3.5875,3.27802,34.9200943727,1034.68424768,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
50,3706236901.0,3,377781,550563301,3718312234.88,3718312234.99,3706236901.0,0.0,internal_timestamp,26815,135860,1505.32716371,3.586,3.27781,34.9194045584,1034.68192827,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
51,3706237351.0,3,377824,550563751,3718312234.88,3718312234.99,3706237351.0,0.0,internal_timestamp,26804,135901,1504.63807541,3.5901,3.27824,34.9205157735,1034.67912595,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
52,3706237801.0,3,377848,550564201,3718312234.88,3718312234.99,3706237801.0,0.0,internal_timestamp,26808,135924,1504.88865297,3.5924,3.27848,34.9208093455,1034.68017539,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
53,3706238251.0,3,377839,550564651,3718312234.88,3718312234.99,3706238251.0,0.0,internal_timestamp,26785,135911,1503.44783199,3.5911,3.27839,34.921827551,1034.67463834,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
54,3706238701.0,3,377846,550565101,3718312234.88,3718312234.99,3706238701.0,0.0,internal_timestamp,26798,135916,1504.26220907,3.5916,3.27846,34.9217268393,1034.67817283,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
55,3706239151.0,3,377849,550565551,3718312234.88,3718312234.99,3706239151.0,0.0,internal_timestamp,26805,135934,1504.7007198,3.5934,3.27849,34.9199649316,1034.67852631,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
56,3706239601.0,3,377862,550566001,3718312234.88,3718312234.99,3706239601.0,0.0,internal_timestamp,26836,135938,1506.64269591,3.5938,3.27862,34.9201237428,1034.68737561,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
57,3706240051.0,3,377842,550566451,3718312234.88,3718312234.99,3706240051.0,0.0,internal_timestamp,26799,135935,1504.32485346,3.5935,3.27842,34.919215123,1034.67622472,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
58,3706240501.0,3,377853,550566901,3718312234.88,3718312234.99,3706240501.0,0.0,internal_timestamp,26831,135934,1506.32947395,3.5934,3.27853,34.9196337281,1034.68562953,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
59,3706240951.0,3,377838,550567351,3718312234.89,3718312234.99,3706240951.0,0.0,internal_timestamp,26808,135929,1504.88865297,3.5929,3.27838,34.9190954505,1034.67876153,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
60,3706241401.0,3,377836,550567801,3718312234.89,3718312234.99,3706241401.0,0.0,internal_timestamp,26810,135924,1505.01394175,3.5924,3.27836,34.9193242627,1034.67957583,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
61,3706241851.0,3,377831,550568251,3718312234.89,3718312234.99,3706241851.0,0.0,internal_timestamp,26805,135921,1504.7007198,3.5921,3.27831,34.9192030066,1034.67810553,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
62,3706242301.0,3,377805,550568701,3718312234.89,3718312234.99,3706242301.0,0.0,internal_timestamp,26772,135901,1502.63345491,3.5901,3.27805,34.9192540526,1034.66907234,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
63,3706242751.0,3,377801,550569151,3718312234.89,3718312234.99,3706242751.0,0.0,internal_timestamp,26759,135893,1501.81907784,3.5893,3.27801,34.9200273846,1034.66610668,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
64,3706243201.0,3,377789,550569601,3718312234.89,3718312234.99,3706243201.0,0.0,internal_timestamp,26767,135881,1502.32023296,3.5881,3.27789,34.919623388,1034.66821898,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
65,3706243651.0,3,377794,550570051,3718312234.89,3718312235.0,3706243651.0,0.0,internal_timestamp,26793,135882,1503.94898711,3.5882,3.27794,34.9193049943,1034.67531919,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
66,3706244101.0,3,377762,550570501,3718312234.89,3718312234.99,3706244101.0,0.0,internal_timestamp,26772,135861,1502.63345491,3.5861,3.27762,34.9183779928,1034.66893005,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
67,3706244551.0,3,377752,550570951,3718312234.89,3718312235.0,3706244551.0,0.0,internal_timestamp,26749,135860,1501.19263393,3.586,3.27752,34.9180103863,1034.66214064,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
68,3706245001.0,3,377760,550571401,3718312234.89,3718312235.0,3706245001.0,0.0,internal_timestamp,26772,135862,1502.63345491,3.5862,3.2776,34.9180351609,1034.66864724,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
69,3706245451.0,3,377743,550571851,3718312234.89,3718312235.0,3706245451.0,0.0,internal_timestamp,26729,135860,1499.93974612,3.586,3.27743,34.9175628466,1034.65612437,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
70,3706245901.0,3,377735,550572301,3718312234.89,3718312235.0,3706245901.0,0.0,internal_timestamp,26714,135853,1499.00008026,3.5853,3.27735,34.9178181951,1034.6521715,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
71,3706246351.0,3,377757,550572751,3718312234.89,3718312235.0,3706246351.0,0.0,internal_timestamp,26736,135868,1500.37825685,3.5868,3.27757,34.9181616194,1034.65846818,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
72,3706246801.0,3,377748,550573201,3718312234.89,3718312235.0,3706246801.0,0.0,internal_timestamp,26708,135862,1498.62421392,3.5862,3.27748,34.9185958039,1034.6509599,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
73,3706247251.0,3,377740,550573651,3718312234.89,3718312235.0,3706247251.0,0.0,internal_timestamp,26683,135862,1497.05810416,3.5862,3.2774,34.9184220408,1034.64374198,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
74,3706247701.0,3,377743,550574101,3718312234.89,3718312234.99,3706247701.0,0.0,internal_timestamp,26695,135861,1497.80983684,3.5861,3.27743,34.9185114067,1034.64722491,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
75,3706248151.0,3,377740,550574551,3718312234.89,3718312235.0,3706248151.0,0.0,internal_timestamp,26690,135862,1497.49661489,3.5862,3.2774,34.9182049775,1034.64555438,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
76,3706248601.0,3,377741,550575001,3718312234.89,3718312235.0,3706248601.0,0.0,internal_timestamp,26701,135860,1498.18570319,3.586,3.27741,34.9181937325,1034.64868866,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
77,3706249051.0,3,377734,550575451,3718312234.89,3718312235.0,3706249051.0,0.0,internal_timestamp,26683,135854,1497.05810416,3.5854,3.27734,34.9185552046,1034.64395552,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
78,3706249501.0,3,377719,550575901,3718312234.89,3718312235.0,3706249501.0,0.0,internal_timestamp,26653,135852,1495.17877244,3.5852,3.27719,34.9179174461,1034.63498386,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
79,3706249951.0,3,377709,550576351,3718312234.89,3718312235.0,3706249951.0,0.0,internal_timestamp,26647,135849,1494.8029061,3.5849,3.27709,34.9172341143,1034.63278848,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
80,3706250401.0,3,377709,550576801,3718312234.89,3718312235.0,3706250401.0,0.0,internal_timestamp,26660,135841,1495.61728318,3.5841,3.27709,34.9176758226,1034.63692686,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
81,3706250851.0,3,377714,550577251,3718312234.89,3718312235.0,3706250851.0,0.0,internal_timestamp,26691,135839,1497.55925928,3.5839,3.27714,34.9175188081,1034.6456122,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
82,3706251301.0,3,377684,550577701,3718312234.89,3718312235.0,3706251301.0,0.0,internal_timestamp,26657,135825,1495.42935,3.5825,3.27684,34.9164929179,1034.63536606,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
83,3706251751.0,3,377671,550578151,3718312234.89,3718312235.0,3706251751.0,0.0,internal_timestamp,26665,135809,1495.93050513,3.5809,3.27671,34.9163923635,1034.63777118,29,29,29,29,29,13,29,29,29,29,59.9341,-39.4673
